modelo_avaliado,Q,A,A_model,resultado_oficial,score_oficial_0_5,desvio_score_entre_julgadores,gpt_judge_score_0_5,gemini_judge_score_0_5,claude_judge_score_0_5,gpt_judge_raciocinio,gemini_judge_raciocinio,claude_judge_raciocinio
gemini-3-pro-preview,"Pessoa Jurídica que apresentou declaração com base no lucro presumido  poderá, após a entrega, pedir retificação para efeito de declarar pelo lucro real?","Após a entrega da declaração de informações com base no lucro presumido, não há mais como o contribuinte alterar a sua opção. Entretanto, será admitida a retificação da declaração quando o contribuinte comprovar ter exercido irregularmente a opção pelo lucro presumido, na hipótese em que a legislação fiscal expressamente torne obrigatória a sua tributação com base no lucro real; ou, ainda, quando for constatado tal fato por meio de procedimento de ofício, o qual poderá adotar a tributação com base no lucro real quando exigido por lei, ou o lucro arbitrado, dependendo do caso.","Não, pois não é admitida a retificação de ECF que tenha por objetivo a mudança do regime de tributação. A única exceção permitida para alteração de regime via retificação é para fins de adoção do lucro arbitrado.",INCORRETO,2.0,0.0,2.0,2.0,2.0,"Há acerto parcial: a IA reconhece que não se admite retificação apenas para mudar o regime. Contudo, erra ao dizer que a única exceção é para adoção do lucro arbitrado e ignora as hipóteses em que a retificação é admitida para corrigir opção irregular quando a lei exige lucro real. Isso gera informação adicional problemática e omissão relevante.","A resposta da IA erra ao afirmar que a única exceção é para adoção do lucro arbitrado, omitindo a possibilidade de retificação quando a opção pelo lucro presumido foi irregular e a tributação pelo lucro real era obrigatória.","A resposta da IA está parcialmente incorreta. Afirma que não é admitida retificação para mudança de regime, com exceção apenas para lucro arbitrado. Porém, a resposta especialista indica que é admitida retificação quando há comprovação de exercício irregular da opção ou quando constatado por procedimento de ofício. A IA erra ao ser muito restritiva."
gemini-3-pro-preview,"A pessoa jurídica optante pelo lucro presumido que mantiver escrituração  regular e apurar lucro contábil poderá utilizá-lo como reserva livre para aumento  de capital, sem ônus tributário (voltando ou não à tributação pelo lucro real)?","Na hipótese de apuração de lucro contábil, a pessoa jurídica poderá utilizar o montante desse lucro como reserva livre para aumento de capital. Entretanto, não poderá utilizar a esse título todo o montante do lucro contábil, devendo dele diminuir o valor do imposto de renda apurado com base no lucro presumido, inclusive adicional, o valor das contribuições (CSLL, Cofins e PIS/Pasep), bem assim os valores que forem distribuídos a título de lucros ao seu titular, sócio ou acionista.","Sim, a pessoa jurídica poderá utilizar o lucro contábil apurado sem ônus tributário. A norma estabelece que a parcela dos lucros que exceder o valor da base de cálculo do lucro presumido poderá ser distribuída sem a incidência do imposto, devendo esse excedente ser determinado subtraindo-se do lucro líquido do período (apurado na escrituração) o valor correspondente ao lucro presumido líquido dos tributos e contribuições devidos.",INCORRETO,2.0,0.0,2.0,2.0,2.0,"A resposta do especialista trata de uso do lucro contábil como reserva para aumento de capital, com necessidade de deduzir IRPJ, CSLL, Cofins, PIS e lucros distribuídos. A IA desloca o foco para distribuição de lucros isentos e afirma genericamente que pode usar o lucro contábil sem ônus tributário, sem fazer os ajustes exigidos. Há desvio de foco e potencial confusão jurídica.","A resposta da IA confunde a utilização do lucro contábil como reserva para aumento de capital com a regra de distribuição de lucros isentos, não respondendo adequadamente sobre a dedução dos tributos.","A resposta da IA está incorreta. Afirma que pode utilizar o lucro contábil 'sem ônus tributário', quando a resposta especialista deixa claro que deve diminuir do lucro contábil o valor do imposto de renda presumido, CSLL, Cofins, PIS/Pasep e distribuições. A IA erra ao afirmar ausência de ônus tributário."
google_gemma-4-31b-it,Quais os efeitos tributários no caso de a ECF retificadora apresentar valores a  título de IRPJ e de CSLL diferentes daqueles inicialmente apresentados na ECF  retificada?,"Quando a retificação da ECF apresentar imposto maior que o da ECF retificada, a diferença apurada será devida com os acréscimos correspondentes. Quando a retificação da ECF apresentar imposto menor que o da ECF retificada, a diferença apurada, desde que paga, poderá ser compensada ou restituída. Sobre o montante a ser compensado ou restituído incidirão juros equivalentes à taxa referencial do Sistema Especial de Liquidação e Custódia (Selic), acumulados até o mês anterior ao da restituição ou compensação, adicionado de 1% (um por cento) no mês da restituição ou compensação.","Não é possível responder a essa pergunta com as informações fornecidas, pois o texto trata exclusivamente da atualização de créditos tributários administrados pela RFB via taxa Selic e não menciona a ECF (Escrituração Contábil Fiscal) ou os efeitos de retificações de IRPJ e CSLL.",INCORRETO,0.0,0.0,0.0,0.0,0.0,"A resposta especialista descreve claramente os efeitos tributários da ECF retificadora com IRPJ/CSLL maior ou menor. A IA afirma que não é possível responder e diz que o texto não trata de ECF, o que contraria diretamente o conteúdo fornecido. Não responde à questão.","A resposta da IA afirma incorretamente que não é possível responder à pergunta, falhando em fornecer as informações solicitadas e presentes na resposta do especialista.","A resposta da IA nega completamente a possibilidade de responder à questão, afirmando que não há informações sobre ECF e retificações de IRPJ/CSLL. Isso contradiz diretamente a resposta especialista, que fornece informações precisas sobre os efeitos tributários das retificações. A IA falha em responder adequadamente à questão."
google_gemma-4-31b-it,"A pessoa jurídica optante pelo lucro presumido que mantiver escrituração  regular e apurar lucro contábil poderá utilizá-lo como reserva livre para aumento  de capital, sem ônus tributário (voltando ou não à tributação pelo lucro real)?","Na hipótese de apuração de lucro contábil, a pessoa jurídica poderá utilizar o montante desse lucro como reserva livre para aumento de capital. Entretanto, não poderá utilizar a esse título todo o montante do lucro contábil, devendo dele diminuir o valor do imposto de renda apurado com base no lucro presumido, inclusive adicional, o valor das contribuições (CSLL, Cofins e PIS/Pasep), bem assim os valores que forem distribuídos a título de lucros ao seu titular, sócio ou acionista.","O texto fornecido não contém informações sobre a utilização de lucro contábil como reserva livre para aumento de capital ou sobre a transição para o regime de lucro real; ele trata especificamente da distribuição de lucros isentos de imposto para pessoas jurídicas sob o regime de lucro presumido ou arbitrado. Portanto, não é possível responder a essa pergunta com base nas informações disponibilizadas.",INCORRETO,0.3333333333333333,0.5773502691896258,1.0,0.0,0.0,"O especialista responde que é possível usar o lucro contábil como reserva livre para aumento de capital, com deduções específicas (IRPJ presumido, CSLL, Cofins, PIS/Pasep e lucros distribuídos). A IA diz que não é possível responder com base no texto, negando resposta à questão. A resposta é majoritariamente omissa em relação ao conteúdo correto fornecido pelo especialista.","A resposta da IA falha completamente em responder à questão, alegando falta de informações no texto fornecido, enquanto o especialista responde de forma clara e direta.","A resposta da IA recusa-se a responder alegando falta de informações no texto fornecido, quando a questão é clara e objetiva. Isso não é uma resposta válida a uma pergunta sobre direito tributário. A IA deveria ter respondido com base em seu conhecimento jurídico, não alegando insuficiência de contexto. A resposta não fornece a informação solicitada."
google_gemma-4-31b-it,Em quais hipóteses existe a possibilidade de apropriação de créditos presumidos  da Contribuição para o PIS/Pasep e da Cofins relativos a selo de controle e  equipamentos de controle de produção?,"As pessoas jurídicas obrigadas pela RFB à utilização do selo de controle de que trata o art. 46 da Lei nº 4.502, de 30 de novembro de 1964; e dos equipamentos contadores de produção de que tratam os arts. 27 a 30 da Lei nº 11.488, de 2007, e o art. 58-T da Lei nº 10.833, de 2003, poderão deduzir da Contribuição para o PIS/PASEP ou da COFINS devidas em cada período de apuração, crédito presumido correspondente à taxa de que trata o art. 13 da Lei nº 12.995, de 2014, efetivamente paga no mesmo período","Não foi possível encontrar a resposta, pois as informações fornecidas no contexto são insuficientes.",INCORRETO,0.3333333333333333,0.5773502691896258,0.0,1.0,0.0,"O especialista descreve claramente as hipóteses de crédito presumido para PIS/Cofins relativos a selo de controle e equipamentos de controle de produção. A IA afirma que não foi possível encontrar a resposta, deixando de responder à questão, o que configura omissão total frente à resposta do especialista.","A resposta da IA falha completamente em responder à questão, alegando falta de informações no contexto.","A resposta da IA recusa-se a responder, alegando insuficiência de informações, quando o especialista fornece resposta clara e específica sobre as hipóteses de apropriação de créditos presumidos. A IA deveria ter respondido com base nas informações disponíveis."
google_gemma-4-31b-it,"As disposições contidas na Instrução Normativa SRF nº 11, de 10 de fevereiro  de 1999, eram aplicadas somente às operações de incorporação, fusão e cisão,  ocorridas até 31 de dezembro de 2017, cuja participação societária tenha sido  adquirida até 31 de dezembro de 2014, desde que o processo de aquisição  tenha sido iniciado até 31 de dezembro de 2014. Neste sentido, o que pode ser  entendido como início do processo de aquisição?",O pedido de aprovação da aquisição junto ao órgão regulador ou fiscalizador deve ter sido protocolizado até 31 de dezembro de 2014.,"O texto legal fornecido não define ou explica o que deve ser entendido como ""início do processo de aquisição"", limitando-se apenas a estabelecer a data limite de 31 de dezembro de 2014 para que tal processo tenha sido iniciado.",INCORRETO,0.3333333333333333,0.5773502691896258,1.0,0.0,0.0,"O especialista define claramente que o início do processo de aquisição é o protocolo do pedido de aprovação junto ao órgão regulador ou fiscalizador até 31/12/2014. A resposta da IA afirma que o texto não define o início do processo, negando o conteúdo essencial da resposta do especialista. Há contradição direta quanto ao ponto jurídico central.","A resposta da IA contradiz a resposta do especialista ao afirmar que não há definição para o início do processo de aquisição, falhando em fornecer a informação correta.","A resposta da IA nega que o texto legal defina o que é 'início do processo de aquisição', quando a resposta especialista fornece claramente a definição: o pedido de aprovação junto ao órgão regulador ou fiscalizador protocolizado até 31 de dezembro de 2014. A IA contradiz a resposta especialista ao afirmar que não há definição."
google_gemma-4-31b-it,Como determinar o capital da empresa individual no caso de pessoa física  equiparada por prática de operações imobiliárias?,"O capital da empresa individual, no início de cada período de apuração (trimestral ou anual), será representado pela soma dos valores dos imóveis constantes do seu ativo com os valores a receber relativos ao custo dos imóveis já vendidos em períodos de apuração anteriores.","O capital da empresa individual, no início de cada exercício, é constituído pelos recursos efetivamente investidos pela pessoa física titular nos imóveis (custo do terreno, glebas de terra, construções e benfeitorias), incluindo a correção monetária baseada na variação do valor das Obrigações Reajustáveis do Tesouro Nacional, calculada desde a época de cada pagamento até a data da equiparação sobre a quantia efetivamente desembolsada.",INCORRETO,0.6666666666666666,0.5773502691896258,1.0,0.0,1.0,"O especialista define o capital como soma dos valores dos imóveis do ativo com valores a receber relativos ao custo de imóveis já vendidos. A IA descreve capital como recursos investidos (custo de terreno, construções) com correção monetária por ORTN, o que é conceito diverso e não alinhado ao critério de capital indicado. Há forte divergência, com apenas relação temática parcial.","A resposta da IA contradiz a resposta do especialista ao definir o capital com base em recursos investidos e correção por ORTN (índice obsoleto), em vez da soma dos imóveis no ativo e valores a receber.","A resposta da IA fornece informação completamente diferente da resposta especialista. Enquanto a especialista define capital como soma dos valores dos imóveis no ativo mais valores a receber, a IA menciona correção monetária por ORTN desde a época de pagamento até equiparação. As respostas são substancialmente diferentes e contraditórias."
google_gemma-4-31b-it,Como deve proceder o contribuinte que deixou de contabilizar ou contabilizou  a menor o valor da provisão para o imposto sobre a renda?,"Deve, no curso do período de apuração seguinte, mediante lançamento de ajuste em contas próprias, com efeitos retroativos ao início do período de apuração, regularizar sua situação contábil pelo registro do valor da provisão (ou da diferença a menor apurada), a débito de conta do patrimônio líquido (prejuízos acumulados).",Eu não sei.,INCORRETO,0.6666666666666666,0.5773502691896258,1.0,1.0,0.0,"A resposta do especialista descreve procedimento específico de ajuste contábil no período seguinte, com lançamento a débito de conta do patrimônio líquido. A IA apenas diz 'Eu não sei', não fornecendo a orientação jurídica necessária. Há omissão quase total, embora não haja erro afirmativo.","A IA responde 'Eu não sei', falhando completamente em fornecer a informação jurídica solicitada.","A resposta da IA ('Eu não sei') não fornece qualquer informação sobre o procedimento correto, contradizendo completamente a resposta especialista que detalha o lançamento de ajuste em contas próprias com efeitos retroativos."
google_gemma-4-31b-it,A absorção na escrituração comercial de prejuízos contábeis impede a  compensação dos prejuízos fiscais?,"A absorção na escrituração comercial de prejuízos contábeis apurados mediante débito à conta de lucros acumulados, de reservas de lucros ou de capital, ao capital social, ou à conta de sócios, matriz ou titular de empresa individual, não impede a compensação dos prejuízos fiscais.","As informações fornecidas não mencionam a compensação de prejuízos fiscais, tratando-se a análise exclusivamente da regularidade do procedimento contábil de eliminação de prejuízos acumulados no patrimônio líquido e seus reflexos na apuração do lucro real e na correção monetária. Portanto, não é possível afirmar se a absorção de prejuízos contábeis impede a compensação de prejuízos fiscais com base no texto apresentado.",INCORRETO,0.6666666666666666,0.5773502691896258,1.0,1.0,0.0,"O especialista afirma expressamente que a absorção de prejuízos contábeis não impede a compensação de prejuízos fiscais. A IA diz que não é possível afirmar se impede ou não com base no texto, o que contraria a clareza da resposta do especialista por omissão e gera dúvida sobre o ponto jurídico central.","A IA não responde à pergunta, alegando falta de informações no texto base, falhando em fornecer a resposta jurídica esperada.","A resposta da IA não responde à questão, afirmando que não é possível afirmar se a absorção impede a compensação. A resposta especialista é clara: a absorção NÃO impede a compensação de prejuízos fiscais."
google_gemma-4-31b-it,"Dos resultados das controladas diretas ou indiretas no exterior não devem  constar os resultados auferidos por outra pessoa jurídica sobre a qual a  controladora brasileira mantenha o controle direto ou indireto. Esta regra se  aplica também para a apuração do estoque de prejuízos anteriores a  01/01/2015, passiveis de compensação com lucros futuros para efeitos de  tributação no Brasil?","Em obediência à uniformidade de critério, na falta de ressalva em Lei, dos prejuízos contábeis anteriores a 2015 não devem constar resultados (lucros ou prejuízos) originados da participação em outra pessoa jurídica sobre a qual a controladora brasileira mantenha controle direto ou indireto.","O texto fornecido não menciona a apuração de estoque de prejuízos anteriores a 01/01/2015 nem a compensação com lucros futuros para efeitos de tributação no Brasil, portanto, não é possível afirmar se essa regra se aplica a tal situação.",INCORRETO,1.0,0.0,1.0,1.0,1.0,"O especialista afirma expressamente que, por uniformidade de critério, a regra também se aplica aos prejuízos anteriores a 2015. A IA diz que não é possível afirmar se a regra se aplica, o que contraria a orientação clara do especialista e omite o ponto jurídico central.","A resposta da IA é vaga e falha em responder à questão, afirmando que não é possível afirmar se a regra se aplica, enquanto o especialista confirma claramente a aplicação da regra.","A resposta da IA recusa-se a responder, alegando insuficiência de informações, quando a questão é clara e o especialista fornece resposta direta. A IA deveria ter respondido que a regra se aplica também aos prejuízos anteriores a 2015, conforme afirma o especialista."
google_gemma-4-31b-it,"Em que momento deve ser tributado o lucro gerado por uma empresa  estrangeira, classificada pela legislação brasileira como coligada ou porfólio de  investimento sem influência nem relevância, cuja participação societária seja  detida por uma por controlada direta ou indireta da controladora brasileira?","Os lucros gerados por empresas tidas como coligadas das controladas diretas ou indiretas ou como participações em empresas de portfólio, detidas por controlada direta ou indireta domiciliadas no exterior, serão tributados pela controladora brasileira quando forem reconhecidos no balanço da controlada direta ou indireta, segundo a legislação comercial de sua jurisdição.",O lucro deve ser adicionado ao lucro líquido relativo ao balanço de 31 de dezembro do ano-calendário em que os lucros tenham sido apurados pela pessoa jurídica investida domiciliada no exterior.,INCORRETO,1.6666666666666667,1.5275252316519463,3.0,0.0,2.0,"O especialista vincula a tributação ao momento em que o lucro é reconhecido no balanço da controlada, segundo a legislação comercial local. A IA fixa genericamente o balanço de 31 de dezembro do ano-calendário, o que pode divergir do momento de reconhecimento na jurisdição da controlada. Há acerto parcial (tributação no ano de apuração), mas com imprecisão relevante quanto ao critério temporal.","A resposta da IA contradiz a regra jurídica aplicável ao caso. Para coligadas indiretas, a tributação ocorre no momento do reconhecimento no balanço da controlada, e não no balanço de 31 de dezembro da investida, como afirmou a IA.","A resposta da IA não aborda adequadamente a questão. O especialista menciona que a tributação ocorre quando os lucros são reconhecidos no balanço da controlada segundo legislação comercial de sua jurisdição. A resposta da IA menciona apenas a data de 31 de dezembro, sem explicar o critério de reconhecimento contábil, o que representa omissão relevante do ponto jurídico principal."
google_gemma-4-31b-it,"A pessoa jurídica que explora atividade rural e que tenha utilizado o benefício  fiscal da depreciação incentivada, ao mudar para o regime de tributação do lucro  presumido ou arbitrado deve adicionar à base de cálculo do imposto de renda o  saldo dessa depreciação?","Não. A reversão da depreciação incentivada que deve ser adicionado ao lucro líquido para determinação do lucro real e controlada na Parte B do e-Lalur e na Parte B do e- Lacs, não é a decorrente de tributação diferida, uma vez que a adição se impõe em virtude de anular os efeitos decorrentes da depreciação normal consignada na escrituração comercial da pessoa jurídica rural. No regime de tributação do lucro presumido ou arbitrado, prescinde-se da escrita regular, e, em consequência, não há o aludido efeito de depreciação normal a ser compensado pela adição.","Não, pois a pessoa jurídica rural só poderá optar pela tributação com base no lucro presumido e no resultado presumido desde que não utilize qualquer incentivo aplicável a essa atividade.",INCORRETO,2.0,0.0,2.0,2.0,2.0,"O especialista esclarece que não há necessidade de adicionar o saldo da depreciação incentivada ao migrar para lucro presumido ou arbitrado, por razões ligadas à inexistência de escrituração regular nesses regimes. A IA também responde 'não', mas fundamenta em condição incorreta (vedação de uso de qualquer incentivo para optar pelo presumido), o que é juridicamente problemático. Há acerto no sim/não, mas com justificativa errada.","A IA acerta a conclusão ('Não'), mas apresenta uma justificativa juridicamente incorreta e diferente da resposta do especialista, afirmando erroneamente que a PJ não pode optar pelo lucro presumido se utilizar incentivo.","A resposta da IA responde 'Não' corretamente, mas a justificativa está incorreta. Afirma que a pessoa jurídica rural não pode optar por lucro presumido se utilizar incentivos, quando na verdade a questão trata da reversão da depreciação incentivada."
gpt-5.1,"A pessoa jurídica que explora atividade rural e que tenha utilizado o benefício  fiscal da depreciação incentivada, ao mudar para o regime de tributação do lucro  presumido ou arbitrado deve adicionar à base de cálculo do imposto de renda o  saldo dessa depreciação?","Não. A reversão da depreciação incentivada que deve ser adicionado ao lucro líquido para determinação do lucro real e controlada na Parte B do e-Lalur e na Parte B do e- Lacs, não é a decorrente de tributação diferida, uma vez que a adição se impõe em virtude de anular os efeitos decorrentes da depreciação normal consignada na escrituração comercial da pessoa jurídica rural. No regime de tributação do lucro presumido ou arbitrado, prescinde-se da escrita regular, e, em consequência, não há o aludido efeito de depreciação normal a ser compensado pela adição.","Sim.  
Como a pessoa jurídica rural só pode optar pelo lucro presumido (ou arbitrado) se não utilizar incentivos fiscais aplicáveis à atividade rural, ao migrar para esse regime, o saldo da depreciação incentivada já usufruída deixa de ser compatível com o novo regime e deve ser ajustado.

Na prática, isso implica adicionar à base de cálculo do IRPJ, no momento da mudança de regime, o saldo da depreciação incentivada que tenha reduzido o lucro tributável no regime anterior, de forma a neutralizar o benefício que não é admitido no regime de lucro presumido/arbitrado.",INCORRETO,0.0,0.0,0.0,0.0,0.0,"Contradição direta: o especialista afirma que, ao migrar para lucro presumido ou arbitrado, não há adição do saldo da depreciação incentivada à base de cálculo. A IA diz que deve adicionar esse saldo, invertendo o tratamento.","A resposta da IA contradiz diretamente o especialista ao afirmar 'Sim' e exigir a adição do saldo, enquanto a resposta correta é 'Não'.","A resposta da IA contradiz diretamente a resposta especialista. A IA afirma 'Sim' (que deve adicionar), enquanto a resposta especialista afirma 'Não'. A especialista explica que no lucro presumido não há escrituração regular, logo não há efeito de depreciação normal a ser compensado. A IA erra fundamentalmente na resposta."
gpt-5.1,"As disposições contidas na Instrução Normativa SRF nº 11, de 10 de fevereiro  de 1999, eram aplicadas somente às operações de incorporação, fusão e cisão,  ocorridas até 31 de dezembro de 2017, cuja participação societária tenha sido  adquirida até 31 de dezembro de 2014, desde que o processo de aquisição  tenha sido iniciado até 31 de dezembro de 2014. Neste sentido, o que pode ser  entendido como início do processo de aquisição?",O pedido de aprovação da aquisição junto ao órgão regulador ou fiscalizador deve ter sido protocolizado até 31 de dezembro de 2014.,"A legislação transcrita apenas exige que o “processo de aquisição” tenha sido iniciado até 31/12/2014, mas não define o que, juridicamente, caracteriza esse início (por exemplo, assinatura de contrato de compra e venda, assinatura de memorando de entendimentos vinculante, protocolo de justificação, oferta pública, etc.).

Como não há, nesse trecho, um conceito expresso de “início do processo de aquisição”, não é possível afirmar, com segurança jurídica, qual marco específico deve ser considerado.",INCORRETO,0.0,0.0,0.0,0.0,0.0,"O especialista define claramente o início do processo de aquisição como o protocolo do pedido de aprovação junto ao órgão regulador até 31/12/2014. A IA afirma que não é possível definir com segurança o marco do início, negando a definição dada. Há contradição direta com a resposta do especialista.","A resposta da IA contradiz diretamente o especialista ao afirmar que não há definição para o início do processo, enquanto a resposta correta aponta o protocolo do pedido de aprovação.","A resposta da IA contradiz diretamente a resposta especialista. O especialista afirma que o início do processo é o protocolo do pedido de aprovação junto ao órgão regulador até 31/12/2014. A IA nega a existência de conceito expresso, quando a legislação e a resposta especialista deixam claro qual é o marco temporal e o ato que caracteriza o início."
gpt-5.1,Como determinar o capital da empresa individual no caso de pessoa física  equiparada por prática de operações imobiliárias?,"O capital da empresa individual, no início de cada período de apuração (trimestral ou anual), será representado pela soma dos valores dos imóveis constantes do seu ativo com os valores a receber relativos ao custo dos imóveis já vendidos em períodos de apuração anteriores.","O capital da empresa individual, no caso da pessoa física equiparada por prática de operações imobiliárias, é formado assim:

1. **Identificar os imóveis ligados à atividade imobiliária**  
   - Terrenos ou glebas onde sejam promovidos loteamentos ou incorporações, incluindo as construções e benfeitorias feitas nesses imóveis.  
   - Outros imóveis utilizados nas operações da empresa (terreno, construções e benfeitorias).

2. **Levantar os valores efetivamente investidos pelo titular pessoa física**  
   - Somar tudo o que a pessoa física efetivamente desembolsou (pagou) na aquisição dos terrenos/glevas e na realização de construções e benfeitorias, em qualquer época, até a data da equiparação.

3. **Corrigir monetariamente esses custos até a data da equiparação**  
   - Aplicar correção monetária, com base na variação das Obrigações Reajustáveis do Tesouro Nacional, desde cada pagamento efetuado até a data da equiparação, sobre o valor efetivamente pago em cada desembolso.

4. **Capital da empresa individual**  
   - A soma:
     - dos recursos efetivamente investidos nesses imóveis,  
     - mais a correção monetária calculada como acima,  
   constitui o **capital da empresa individual no início de cada exercício**.

Esse capital servirá, inclusive, como base para fins de apuração da manutenção do capital de giro dedutível do lucro tributável.",INCORRETO,1.6666666666666667,0.5773502691896257,1.0,2.0,2.0,"O especialista define o capital no início de cada período como a soma dos valores dos imóveis do ativo com os valores a receber relativos ao custo dos imóveis já vendidos. A IA descreve um critério completamente diverso, baseado em valores efetivamente investidos, correção monetária por ORTN e outros elementos não mencionados, afastando-se do conceito dado. Há contradição relevante quanto ao critério de determinação do capital.","A resposta da IA foca na formação inicial do capital na data da equiparação, omitindo a regra específica trazida pelo especialista sobre a determinação do capital no início de cada período de apuração (imóveis no ativo + valores a receber de custos de imóveis vendidos).","A resposta da IA diverge significativamente da resposta especialista. O especialista define capital de forma simples (soma dos valores dos imóveis + valores a receber), enquanto a IA adiciona procedimentos complexos de correção monetária e cálculo de capital de giro que não constam na resposta especialista, criando potencial confusão jurídica."
gpt-5.1,Como deve proceder o contribuinte que deixou de contabilizar ou contabilizou  a menor o valor da provisão para o imposto sobre a renda?,"Deve, no curso do período de apuração seguinte, mediante lançamento de ajuste em contas próprias, com efeitos retroativos ao início do período de apuração, regularizar sua situação contábil pelo registro do valor da provisão (ou da diferença a menor apurada), a débito de conta do patrimônio líquido (prejuízos acumulados).","O contribuinte deve retificar a escrituração contábil, reconhecendo a provisão correta para o imposto de renda na data a que ela se refere. Em termos práticos:

1. **Identificar o erro** (período e valor da provisão não registrada ou registrada a menor).
2. **Lançar o ajuste contábil**:
   - Débito em despesa de imposto de renda (resultado do exercício correspondente);
   - Crédito em provisão para imposto de renda (passivo circulante ou não circulante, conforme o prazo de exigibilidade).
3. **Se o erro for de exercício já encerrado**, deve-se proceder à correção por meio de ajustes de exercícios anteriores, observando as normas contábeis e fiscais aplicáveis, e, se for o caso, retificar as declarações fiscais (DIPJ/ECF) daquele período.
4. **Reclassificar adequadamente no balanço**, mantendo a provisão no grupo de passivo correspondente (circulante ou não circulante), de forma a refletir corretamente a obrigação tributária.",INCORRETO,2.0,0.0,2.0,2.0,2.0,"Há divergência relevante: o especialista determina ajuste no período seguinte com efeitos retroativos, debitando conta do patrimônio líquido (prejuízos acumulados). A IA manda debitar despesa de IR do resultado e tratar como ajuste de exercícios anteriores, o que contraria o procedimento indicado e pode gerar tratamento fiscal diverso.","A resposta da IA erra ao sugerir o débito em despesa de imposto de renda no exercício corrente para erros passados, contrariando o especialista que indica o lançamento a débito de conta do patrimônio líquido (prejuízos acumulados).","A resposta da IA adiciona informações procedimentais detalhadas que não constam da resposta especialista e que podem gerar confusão. A resposta especialista é clara: o lançamento deve ser a débito de conta do patrimônio líquido (prejuízos acumulados). A IA sugere débito em despesa de imposto de renda, o que contradiz a orientação especialista de usar contas do patrimônio líquido. Isso constitui erro jurídico relevante."
gpt-5.1,"Em que momento deve ser tributado o lucro gerado por uma empresa  estrangeira, classificada pela legislação brasileira como coligada ou porfólio de  investimento sem influência nem relevância, cuja participação societária seja  detida por uma por controlada direta ou indireta da controladora brasileira?","Os lucros gerados por empresas tidas como coligadas das controladas diretas ou indiretas ou como participações em empresas de portfólio, detidas por controlada direta ou indireta domiciliadas no exterior, serão tributados pela controladora brasileira quando forem reconhecidos no balanço da controlada direta ou indireta, segundo a legislação comercial de sua jurisdição.","O lucro dessa empresa estrangeira (coligada ou investimento em portfólio sem influência nem relevância), cuja participação é detida por controlada direta ou indireta da controladora brasileira, deve ser tributado no Brasil no momento em que for apurado no balanço da própria empresa estrangeira, em 31 de dezembro do ano-calendário, desde que:

1. Haja descumprimento de pelo menos uma das condições exigidas para o diferimento (art. 17); ou  
2. A empresa brasileira tenha optado pelo regime de tributação opcional dos lucros de coligadas no exterior (opção irretratável via ECF).

Nessas hipóteses, o ajuste do valor do investimento equivalente ao lucro apurado no exterior é adicionado ao lucro líquido da pessoa jurídica brasileira (controladora/coligada no Brasil) na apuração do lucro real e da base de cálculo da CSLL do ano-calendário em que o lucro foi apurado no exterior.",INCORRETO,2.0,0.0,2.0,2.0,2.0,"O especialista indica que a tributação ocorre quando os lucros são reconhecidos no balanço da controlada direta ou indireta no exterior. A IA desloca o momento para o balanço da própria empresa estrangeira e condiciona a tributação a hipóteses de descumprimento de condições ou opção por regime, introduzindo requisitos não mencionados e alterando o critério temporal. Há elementos corretos, mas o ponto principal (momento da tributação) fica juridicamente distorcido.","A resposta erra um ponto jurídico importante ao afirmar que a tributação ocorre no momento da apuração no balanço da própria empresa estrangeira, contrariando o especialista que indica o balanço da controlada direta ou indireta.","A resposta da IA adiciona informações sobre condições para diferimento (art. 17) e opção irretratável via ECF que não constam da resposta especialista. Essas adições podem estar corretas, mas contradizem ou complicam significativamente a resposta simples e direta do especialista, gerando confusão jurídica."
