Q,A,A_model,modelo_avaliado,score_oficial_0_5,rouge_l,bleu,bert_f1,connectedness
"Na hipótese em que o Banco Central do Brasil venha a modificar ou incorporar  novos dispositivos contábeis a serem aplicados pelas instituições financeiras e  demais entidades autorizadas a funcionar, como os impactos tributários  devem ser avaliados?","A modificação ou a adoção de métodos e critérios contábeis pelo Banco Central do Brasil não terá implicação na apuração dos tributos federais até que lei tributária regule a matéria, observado o disposto no art. 283 da Instrução Normativa RFB n° 1.700, de 2017.","## Impactos Tributários da Modificação de Critérios Contábeis pelo Banco Central do Brasil

Quando o Banco Central do Brasil modifica ou adota novos métodos e critérios contábeis aplicáveis às instituições financeiras e demais entidades autorizadas a funcionar, os impactos tributários devem ser avaliados da seguinte forma:

**A modificação ou adoção de novos métodos e critérios contábeis pelo Banco Central do Brasil não produz, por si só, efeitos na apuração dos tributos federais.** Isso significa que existe uma neutralidade tributária em relação às alterações contábeis promovidas pela autoridade monetária.

Na prática, isso implica que:

1. **Independência entre normas contábeis e tributárias:** As instituições financeiras devem observar as novas regras contábeis determinadas pelo Banco Central para fins de escrituração e demonstrações financeiras, porém essas alterações não afetam automaticamente a base de cálculo dos tributos federais (como IRPJ, CSLL, PIS e COFINS).

2. **Necessidade de lei tributária específica:** Para que as modificações contábeis introduzidas pelo Banco Central passem a ter reflexos na apuração dos tributos federais, é indispensável que uma **lei tributária específica** venha a regular a matéria. Ou seja, somente por meio de legislação tributária própria é que eventuais impactos na tributação poderão ser reconhecidos.

3. **Segurança jurídica:** Esse tratamento visa garantir que mudanças de natureza regulatória e contábil não gerem, de forma automática e involuntária, aumento ou redução da carga tributária das instituições financeiras, preservando a segurança jurídica e o princípio da legalidade tributária.

Portanto, até que sobrevenha legislação tributária tratando especificamente dos efeitos dessas alterações contábeis, as instituições devem manter a apuração de seus tributos federais conforme as regras tributárias vigentes, independentemente das mudanças nos critérios contábeis determinados pelo Banco Central.",claude-opus-4-6,4.666666666666667,0.20151133501259447,0.05104533494626057,0.6918093,0.75875056
"No que tange à elaboração da escrituração contábil,  quais requisitos deverão ser observados? Como tal escrituração será  formalizada para fins de fiscalização?","A escrituração contábil elaborada para atendimento à legislação tributária deverá conter todos os fatos contábeis do período de apuração, devendo ser elaborada em forma contábil e com a utilização do plano de contas da escrituração comercial. Os lançamentos realizados nesta escrituração contábil deverão, nos casos em que couber, manter correspondência com aqueles efetuados na escrituração comercial, inclusive no que se refere aos históricos. A escrituração contábil será transmitida ao Sped.","## Requisitos da Escrituração Contábil e sua Formalização para Fins de Fiscalização

A pessoa jurídica que adotar, para fins societários, moeda funcional diferente da moeda nacional deverá elaborar, para fins tributários, uma escrituração contábil com base na **moeda nacional**, observando os seguintes requisitos:

### Requisitos de Elaboração:

1. **Abrangência completa**: A escrituração contábil deverá conter **todos os fatos contábeis** do período de apuração, sem exceção.

2. **Forma contábil**: Deve ser elaborada em **forma contábil**, seguindo as normas e técnicas próprias da contabilidade.

3. **Plano de contas**: Deverá utilizar o **plano de contas da escrituração comercial**, garantindo uniformidade e padronização.

4. **Correspondência com a escrituração comercial**: Os lançamentos realizados deverão, nos casos em que couber, manter **correspondência** com aqueles efetuados na escrituração comercial, inclusive no que se refere aos **históricos** dos lançamentos.

5. **Apuração do lucro líquido**: O lucro líquido do exercício, para efeito de determinação do lucro real e do resultado ajustado, deverá ser obtido com base nessa escrituração e apurado com observância das disposições da **Lei nº 6.404/1976** (Lei das Sociedades por Ações).

6. **Ajustes tributários**: Os ajustes de adição, exclusão ou compensação para determinação do lucro real e do resultado ajustado deverão ser realizados com base nos **valores reconhecidos e mensurados na moeda nacional**.

### Formalização para Fins de Fiscalização:

A escrituração contábil deverá ser **transmitida ao SPED** (Sistema Público de Escrituração Digital), que é o meio oficial de formalização e disponibilização das informações contábeis para fins de fiscalização pelas autoridades tributárias. Essa transmissão garante que o Fisco tenha acesso direto e eletrônico aos dados contábeis da pessoa jurídica, assegurando transparência e facilitando o controle fiscal.",claude-opus-4-6,4.0,0.35011990407673865,0.10057843115358034,0.74079734,0.69660246
"Qual deve ser o tratamento tributário, para fins de determinação do lucro real  e do resultado ajustado, para pagamento baseado em ações? Em que  momento o pagamento baseado em ações poderá ser considerado dedutível?","O valor da remuneração dos serviços prestados por empregados ou similares, efetuada por meio de acordo com pagamento baseado em ações, deve ser adicionado ao lucro líquido para fins de apuração do lucro real e do resultado ajustado no período de apuração em que o custo ou a despesa forem apropriados. A remuneração dos serviços prestados por empregados ou similares, efetuada por meio de acordo com pagamento baseado em ações, será dedutível somente depois do pagamento, quando liquidados em caixa ou outro ativo, ou depois da transferência da propriedade definitiva das ações ou opções de ações, quando liquidados com instrumentos patrimoniais.","## Tratamento Tributário do Pagamento Baseado em Ações

### Adição ao Lucro Real

O valor da remuneração dos serviços prestados por empregados ou similares, quando efetuada por meio de acordo com pagamento baseado em ações, deve ser **adicionado ao lucro líquido** para fins de apuração do lucro real e do resultado ajustado, no período de apuração em que o custo ou a despesa forem contabilmente apropriados. Isso significa que, no momento do reconhecimento contábil da despesa, ela **não é dedutível** para fins fiscais.

### Momento da Dedutibilidade

A dedutibilidade da remuneração baseada em ações somente ocorre em dois momentos, conforme a forma de liquidação:

1. **Liquidação em caixa ou outro ativo financeiro:** a despesa será dedutível somente **após o efetivo pagamento**, sendo o valor dedutível aquele efetivamente pago.

2. **Liquidação em instrumentos patrimoniais (ações ou opções de ações):** a despesa será dedutível somente **após a transferência definitiva da propriedade das ações ou opções**, sendo o valor dedutível aquele reconhecido no patrimônio líquido nos termos da legislação comercial, que teve como contrapartida contábil a remuneração registrada em custo ou despesa.

### Observações Importantes

- O conceito de ""empregados ou similares"" abrange não apenas empregados formais, mas também pessoas que trabalham sob a direção da entidade e pessoal da administração, incluindo diretores não executivos e membros de conselhos.

- Esse tratamento se aplica mesmo quando o empregado ou similar já seja detentor de instrumentos patrimoniais da sociedade.

- **Não são dedutíveis**, em nenhuma hipótese, os valores de remuneração baseada em ações destinados a pessoas físicas que não se enquadrem no conceito de empregados ou similares.

Em resumo, há um **descompasso temporal** entre o reconhecimento contábil da despesa e sua dedutibilidade fiscal: a despesa é adicionada ao lucro real quando apropriada contabilmente e somente poderá ser excluída quando ocorrer o efetivo pagamento ou a transferência definitiva da propriedade dos instrumentos patrimoniais.",claude-opus-4-6,5.0,0.37259100642398285,0.1615667166721557,0.7438909,0.76969665
Qual o valor que deverá ser considerado para fins de exclusão na determinação  do lucro real e do resultado ajustado?,"O valor a ser excluído será: I - o efetivamente pago, quando a liquidação baseada em ação for efetuada em caixa ou outro ativo financeiro; ou II - o reconhecido no patrimônio líquido nos termos da legislação comercial, quando a liquidação for efetuada em instrumentos patrimoniais.","## Valor a ser considerado para exclusão na determinação do lucro real e do resultado ajustado

O valor a ser excluído depende da forma como a liquidação do pagamento baseado em ações é realizada:

1. **Liquidação em caixa ou outro ativo financeiro:** o valor a ser excluído será o **efetivamente pago** ao empregado ou similar.

2. **Liquidação em instrumentos patrimoniais (ações ou opções de ações):** o valor a ser excluído será o **reconhecido no patrimônio líquido nos termos da legislação comercial**, sendo que esse valor corresponde àquele que teve como contrapartida contábil a remuneração registrada em custo ou despesa.

### Momento da exclusão

É importante destacar que essa exclusão somente poderá ser realizada:

- **Após o efetivo pagamento**, no caso de liquidação em caixa ou outro ativo; ou
- **Após a transferência definitiva da propriedade das ações ou opções de ações**, no caso de liquidação com instrumentos patrimoniais.

Isso ocorre porque, inicialmente, o valor da remuneração por pagamento baseado em ações deve ser **adicionado** ao lucro líquido no período em que o custo ou a despesa forem contabilmente apropriados, sendo a dedutibilidade diferida para o momento da efetiva liquidação da obrigação.",claude-opus-4-6,5.0,0.2825278810408922,0.08838031210521935,0.7384829,0.82422936
Como devem ser feitos os ajustes na determinação do lucro real e do resultado  ajustado no reconhecimento e na reversão da perda estimada do valor de  ativos?,"A perda estimada deverá ser adicionada na Parte A do e-Lalur e do e-Lacs no período de apuração em que for reconhecida, e registrada na Parte B para ser excluída quando da alienação ou baixa do ativo correspondente, ou na reversão contábil.","# Ajustes na Determinação do Lucro Real e do Resultado Ajustado – Perda Estimada no Valor de Ativos (Redução ao Valor Recuperável)

Os ajustes relativos ao reconhecimento e à reversão da perda estimada no valor de ativos (impairment) devem ser realizados da seguinte forma:

## No momento do reconhecimento da perda estimada:

1. **Adição**: No período de apuração em que a perda por redução ao valor recuperável for reconhecida contabilmente, o valor correspondente deverá ser **adicionado** na **Parte A do e-Lalur** (para fins de lucro real) e do **e-Lacs** (para fins do resultado ajustado da CSLL).

2. **Controle na Parte B**: Esse mesmo valor deve ser **registrado na Parte B** do e-Lalur e do e-Lacs, para controle e futura exclusão.

## No momento da exclusão (alienação, baixa ou reversão):

O contribuinte poderá **excluir** (reconhecer como dedutível) os valores da perda estimada nas seguintes situações:

- **Alienação ou baixa do ativo**: Os valores contabilizados como redução ao valor recuperável que não tenham sido revertidos poderão ser reconhecidos na apuração do lucro real e do resultado ajustado quando ocorrer a alienação ou baixa do ativo correspondente.

- **Ativo integrante de unidade geradora de caixa (UGC)**: Se o ativo alienado ou baixado compuser uma UGC, o valor a ser excluído deve ser **proporcional** à relação entre o valor contábil desse ativo e o valor total da UGC na data em que foi realizado o teste de recuperabilidade.

- **Reversão da perda**: Caso haja reversão contábil da perda estimada (quando o valor recuperável do ativo se restabelecer), o valor anteriormente adicionado e controlado na Parte B poderá ser excluído.

## Para fins de ganho ou perda de capital:

As perdas estimadas no valor de ativos devem ser **deduzidas do valor contábil do bem** para fins de apuração do ganho ou da perda de capital na alienação ou baixa.

Em resumo, o tratamento segue a lógica de **neutralidade fiscal**: a perda estimada é indedutível no momento do reconhecimento contábil (adição), sendo dedutível apenas quando se concretiza pela alienação, baixa do ativo ou quando ocorre a reversão da perda.",claude-opus-4-6,4.666666666666667,0.16431924882629106,0.03955014503284476,0.7044508,0.6431356
Qual o tratamento tributário da reversão contábil da perda estimada no valor  do ativo?,As reversões das perdas por desvalorização de bens que foram objeto de redução ao valor recuperável de ativos não são computadas na apuração do lucro real e do resultado ajustado.,"## Tratamento Tributário da Reversão de Perda Estimada no Valor do Ativo

As reversões das perdas por desvalorização de bens que foram objeto de redução ao valor recuperável de ativos (**impairment**) **não são computadas** na apuração do **IRPJ** (Imposto de Renda da Pessoa Jurídica) e da **CSLL** (Contribuição Social sobre o Lucro Líquido).

Isso significa que, do ponto de vista tributário, essas reversões são **neutras** — ou seja, ainda que contabilmente a reversão da perda estimada gere um ganho no resultado da empresa, esse valor **não integra a base de cálculo** do IRPJ nem da CSLL.

Essa neutralidade tributária é coerente com a lógica de que, se a perda por redução ao valor recuperável (impairment) não foi dedutível para fins fiscais no momento de seu reconhecimento, a sua posterior reversão também não deve ser tributada. Trata-se de um ajuste que visa evitar a dupla tributação ou a tributação de valores que não representam efetivo acréscimo patrimonial sob a ótica fiscal.

Na prática, a empresa deverá realizar uma **exclusão** desse valor na parte A do e-LALUR (para fins de IRPJ) e na parte A do e-LACS (para fins de CSLL), neutralizando o efeito contábil da reversão na apuração dos tributos.",claude-opus-4-6,5.0,0.25,0.07936912171988209,0.7232465,0.7141613
Que pessoas jurídicas estão desobrigadas de apresentar a ECF?,"Estão desobrigadas de apresentar a ECF: I - as pessoas jurídicas optantes pelo Regime Especial Unificado de Arrecadação de Tributos e Contribuições devidos pelas Microempresas e Empresas de Pequeno Porte, instituído pela Lei Complementar nº 123, de 14 de dezembro de 2006 (Simples Nacional), por estarem obrigadas à apresentação de Declaração Anual do Simples Nacional - DASN; II - os órgãos públicos, as autarquias e as fundações públicas; e III - as pessoas jurídicas inativas, assim consideradas aquelas que não tenham efetuado qualquer atividade operacional, não operacional, patrimonial ou financeira, inclusive aplicação no mercado financeiro ou de capitais, durante todo o ano-calendário, as quais deverão cumprir as obrigações acessórias previstas na legislação específica.","As pessoas jurídicas desobrigadas de apresentar a ECF são:

- as optantes pelo Simples Nacional;
- os órgãos públicos, autarquias e fundações públicas;
- as pessoas jurídicas inativas (que não tenham realizado qualquer atividade operacional, não operacional, patrimonial ou financeira durante todo o ano-calendário).",deepseek-ai_deepseek-v4-flash,5.0,0.49450549450549447,0.12217745423472987,0.78874594,0.8132887
Quais os efeitos tributários no caso de a ECF retificadora apresentar valores a  título de IRPJ e de CSLL diferentes daqueles inicialmente apresentados na ECF  retificada?,"Quando a retificação da ECF apresentar imposto maior que o da ECF retificada, a diferença apurada será devida com os acréscimos correspondentes. Quando a retificação da ECF apresentar imposto menor que o da ECF retificada, a diferença apurada, desde que paga, poderá ser compensada ou restituída. Sobre o montante a ser compensado ou restituído incidirão juros equivalentes à taxa referencial do Sistema Especial de Liquidação e Custódia (Selic), acumulados até o mês anterior ao da restituição ou compensação, adicionado de 1% (um por cento) no mês da restituição ou compensação.","A informação fornecida trata exclusivamente de créditos tributários administrados pela RFB, juros Selic e procedimentos de restituição, reembolso ou compensação. Não há nela qualquer disposição sobre os efeitos tributários de uma ECF retificadora que altere valores de IRPJ e CSLL. Portanto, não é possível responder à pergunta com base no contexto apresentado.",deepseek-ai_deepseek-v4-flash,0.0,0.13333333333333333,0.016937669576858157,0.6723401,0.6543815
A isenção do IRPJ depende de prévio reconhecimento pela Secretaria Especial da  Receita Federal do Brasil?,Não. O benefício da isenção do IRPJ independe do prévio reconhecimento pela Secretaria Especial da Receita Federal do Brasil.,"Não, a isenção do IRPJ independe de reconhecimento prévio, conforme o caput do art. 192. A exigência de reconhecimento pela Receita Federal se aplica apenas à hipótese específica do art. 187, e mesmo nesse caso, não gera direito à restituição.",deepseek-ai_deepseek-v4-flash,4.333333333333333,0.4057971014492754,0.07399538748036874,0.7771329,0.67325616
Quais as hipóteses em que a pessoa física é equiparada à pessoa jurídica?,"Para os efeitos do imposto de renda, as pessoas físicas caracterizadas como empresa individual estão equiparadas à pessoa jurídica. A legislação do imposto de renda caracteriza como empresa individual a pessoa física que: a) em nome individual, explorem, habitual e profissionalmente, qualquer atividade econômica de natureza civil ou comercial, com o fim especulativo de lucro, mediante venda a terceiro de bens ou serviços, quer se encontrem regularmente inscritas ou não junto ao órgão do Registro de Comércio ou Registro Civil; b) promoverem a incorporação de prédios em condomínio ou loteamento de terrenos.","As pessoas físicas são equiparadas a pessoas jurídicas nas seguintes hipóteses:

1. Quando são empresários constituídos na forma dos artigos 966 a 969 do Código Civil.
2. Quando exploram, em nome individual, habitual e profissionalmente, qualquer atividade econômica de natureza civil ou comercial, com fim especulativo de lucro, por meio da venda a terceiros de bens ou serviços.
3. Quando promovem a incorporação de prédios em condomínio ou loteamento de terrenos, nos termos da legislação específica.",deepseek-ai_deepseek-v4-flash,4.333333333333333,0.5025641025641026,0.3141892385282434,0.78756034,0.75257695
Os condôminos na propriedade de imóveis estão sujeitos à equiparação como  pessoa jurídica?,"Os condomínios na propriedade de imóveis não são considerados sociedades em comum (antiga sociedade de fato), ainda que deles também façam parte pessoas jurídicas. Assim, a cada condômino pessoa física serão aplicados os critérios de caracterização da empresa individual e demais dispositivo legais, como se ele fosse o único titular da operação imobiliária, nos limites da sua participação.","Não, os condomínios na propriedade de imóveis não são considerados sociedades em comum, e cada condômino pessoa física é tratado como se fosse o único titular da operação imobiliária, nos limites de sua participação, sem equiparação a pessoa jurídica.",deepseek-ai_deepseek-v4-flash,3.0,0.6178861788617885,0.32541369528310093,0.86402565,0.92566395
Em que data se considera ocorrida a aquisição ou alienação e quais as condições  para que seja aceita?,"Considera-se data da aquisição ou alienação aquela em que for celebrado o contrato inicial, ainda que mediante instrumento particular. Caso a transmissão se opere por meio de instrumento particular, a data de aquisição ou alienação constante no respectivo instrumento, se favorável aos interesses da pessoa física, somente será aceita pela autoridade fiscal quando atendida pelo menos uma das seguintes condições: a) o instrumento particular tiver sido registrado no Cartório do Registro Imobiliário, ou no de Títulos e Documentos, no prazo de 30 (trinta) dias, contados da data nele constante; b) houver conformidade com cheque nominativo pago dentro do prazo de 30 (trinta) dias, contados da data do instrumento; c) houver conformidade com lançamentos contábeis da pessoa jurídica, atendidos os preceitos para escrituração em vigor; d) houver menção expressa da operação nas declarações de bens da parte interessada, apresentadas tempestivamente à repartição competente, juntamente com as declarações de rendimentos. 47","A data de aquisição ou alienação é aquela em que for celebrado o contrato inicial da operação imobiliária correspondente, ainda que por meio de instrumento particular. Para que a data constante de instrumento particular seja aceita pela autoridade fiscal, é necessário que seja atendida, no mínimo, uma das seguintes condições: I - o instrumento tenha sido registrado no Registro Imobiliário ou no Registro de Títulos e Documentos no prazo de trinta dias contado da data dele constante; II - haja conformidade com cheque nominativo pago no prazo de trinta dias contado da data do instrumento; III - haja conformidade com lançamentos contábeis da pessoa jurídica, atendidos os preceitos para escrituração em vigor; ou IV - haja menção expressa à operação nas declarações de bens da parte interessada, apresentadas tempestivamente à repartição competente, juntamente às declarações de rendimentos.",deepseek-ai_deepseek-v4-flash,5.0,0.7088607594936709,0.407841295332262,0.87193984,0.8499522
"Qual o quantitativo de operações imobiliárias necessário para equiparação de  pessoa física à pessoa jurídica, determinando o início da tributação como pessoa  jurídica?","A equiparação que leva em conta o quantitativo de unidades imobiliárias ocorre quando o proprietário ou titular de terreno, sem efetuar o arquivamento dos documentos de incorporação no Registro de Imóveis, promover a construção de prédio com mais de 2 (duas) unidades imobiliárias, ou realizar loteamento. Tal equiparação se dará a partir da alienação da primeira unidade imobiliária ou do primeiro lote antes de decorrido o prazo de 60 (sessenta) meses contados da averbação, no Registro Imobiliário, da construção do prédio ou da aceitação das obras de loteamento. Para terrenos adquiridos até 30 de junho de 1977 o prazo é de 36 (trinta e seis) meses.","Para que haja a equiparação da pessoa física à pessoa jurídica, não é exigido um quantitativo mínimo de operações imobiliárias. A equiparação ocorre quando o proprietário ou titular de terrenos ou glebas, sem registrar os documentos de incorporação ou loteamento, promove a construção de prédio com mais de duas unidades imobiliárias ou a execução de loteamento e inicia a alienação dessas unidades ou lotes antes de decorridos sessenta meses da averbação da construção ou aceitação das obras. A alienação é caracterizada por qualquer ajuste preliminar, inclusive simples recebimento de reserva.",deepseek-ai_deepseek-v4-flash,3.6666666666666665,0.5022026431718062,0.15826379570134783,0.79800564,0.9154729
"Em caso de alteração das normas em vigor que disciplinam a prática de  operações imobiliárias por pessoas físicas, qual a legislação que deverá  prevalecer?","Ocorrendo alteração da legislação, a equiparação será determinada de acordo com as normas legais e regulamentares em vigor na data do instrumento inicial de alienação das unidades imobiliárias ou lotes de terreno (nos casos de incorporações ou loteamentos irregulares), ou do arquivamento dos documentos da incorporação ou do loteamento, quando regulares. A posterior alteração dessas normas não atingirá as operações imobiliárias já realizadas nem os empreendimentos cuja documentação já tenha sido arquivada no Registro Imobiliário.","A legislação que deverá prevalecer é a que estava em vigor na data do instrumento inicial de alienação do imóvel, do arquivamento dos documentos da incorporação ou do loteamento, não sendo atingidas pelas alterações posteriores as operações já realizadas ou os empreendimentos com documentação já arquivada.",deepseek-ai_deepseek-v4-flash,5.0,0.5106382978723405,0.2104174780742409,0.8097462,0.819225
O lucro apurado periodicamente pela pessoa física equiparada à pessoa jurídica  em razão de operações com imóveis pode ser mantido como lucros suspensos  na escrituração da pessoa jurídica?,"Não. Esse lucro, após a dedução da provisão para pagamento do IRPJ, sempre será considerado como automaticamente distribuído no período de apuração em que for apurado.","Não. O lucro apurado pela pessoa física equiparada a empresa individual em razão de operações imobiliárias é considerado automaticamente distribuído no período de apuração, não podendo ser mantido como lucros suspensos na escrituração.",deepseek-ai_deepseek-v4-flash,5.0,0.4,0.16895547485073312,0.7861048,0.61392
Quando se considera ocorrido o término da equiparação caso a pessoa jurídica  não efetue nenhuma alienação das unidades imobiliárias ou lotes de terreno?,"A pessoa física que, após sua equiparação à pessoa jurídica, não promover nenhum dos empreendimentos nem efetuar nenhuma das alienações de unidades imobiliárias ou lotes de terrenos, durante o prazo de 36 (trinta e seis) meses consecutivos, deixará de ser considerada equiparada a partir do término deste prazo, salvo quanto aos efeitos tributários das operações em andamento que terão o tratamento previsto no art. 177, § 1º, do RIR/2018.","O término da equiparação ocorre após o decurso de trinta e seis meses consecutivos sem que a pessoa física promova nenhum dos empreendimentos ou efetue nenhuma das alienações referidas no inciso I do caput do art. 173, a partir do término desse prazo, exceto quanto aos efeitos tributários das operações em andamento.",deepseek-ai_deepseek-v4-flash,5.0,0.3884892086330935,0.17376720847145388,0.8180712,0.78971756
"Qual o destino a ser dado aos imóveis integrantes do ativo (patrimônio) da  empresa individual quando, completado o prazo de 36 (trinta e seis) meses  consecutivos sem promover incorporações ou loteamentos, ocorrer o término  da equiparação à pessoa jurídica?","Permanecerão no ativo da empresa individual, para efeito de tributação como lucro da pessoa jurídica: a) as unidades imobiliárias e os lotes de terrenos integrantes de incorporações ou loteamentos, até sua alienação e, após esta, o saldo a receber, até o recebimento total do preço; b) o saldo a receber do preço dos imóveis então alienados, até seu recebimento total.","Os imóveis integrantes do ativo da empresa individual permanecem nela até sua alienação e o recebimento total do preço, conforme previsto no § 1º, inciso I. A pessoa física pode encerrar a empresa individual, desde que recolha o imposto sobre a renda que seria devido se os imóveis fossem alienados à vista pelo preço de mercado.",deepseek-ai_deepseek-v4-flash,3.333333333333333,0.3053435114503817,0.14341648560515316,0.7526846,0.8528651
Como determinar o capital da empresa individual no caso de pessoa física  equiparada por prática de operações imobiliárias?,"O capital da empresa individual, no início de cada período de apuração (trimestral ou anual), será representado pela soma dos valores dos imóveis constantes do seu ativo com os valores a receber relativos ao custo dos imóveis já vendidos em períodos de apuração anteriores.","Para determinar o capital da empresa individual no caso de pessoa física equiparada por prática de operações imobiliárias, devem ser considerados os recursos efetivamente investidos pela pessoa física titular nos imóveis relacionados às operações, em qualquer época, acrescidos da correção monetária calculada com base na variação do valor das Obrigações Reajustáveis do Tesouro Nacional, desde a época de cada pagamento até a data da equiparação. Esse montante constituirá o capital da empresa individual no início de cada exercício, para fins de determinação da manutenção do capital de giro dedutível do lucro tributável.",deepseek-ai_deepseek-v4-flash,1.0,0.19753086419753085,0.057094168031989724,0.73609126,0.7594808
O que é cisão de uma sociedade?,"A cisão é a operação pela qual a sociedade transfere todo ou somente uma parcela do seu patrimônio para uma ou mais sociedades, constituídas para esse fim ou já existentes, extinguindo-se a sociedade cindida, se houver versão de todo o seu patrimônio, ou dividindo-se o seu capital, se parcial a versão.","A cisão de uma sociedade é a operação pela qual a companhia transfere parcelas do seu patrimônio para uma ou mais sociedades, podendo ser constituídas para esse fim ou já existentes. A companhia cindida se extingue se houver transferência de todo o seu patrimônio, ou tem seu capital dividido se a transferência for parcial.",deepseek-ai_deepseek-v4-flash,5.0,0.7058823529411764,0.45327345297289773,0.87957144,0.915931
Como proceder com relação à sociedade cindida?,"Efetivada a cisão com extinção da sociedade cindida, caberá aos administradores das sociedades que tiverem absorvido parcelas do seu patrimônio promover o arquivamento e a publicação dos atos da operação. Na cisão com versão parcial do patrimônio esta obrigação caberá aos administradores da companhia cindida e da que absorver parcela do seu patrimônio.","A sociedade cindida pode ser extinta, se houver versão de todo o seu patrimônio, ou continuar existindo, se a versão for parcial. No caso de extinção, os administradores das sociedades que absorveram as parcelas do patrimônio devem promover o arquivamento e publicação dos atos da operação. Na cisão parcial, esse dever cabe aos administradores da companhia cindida e da que absorver parcela do seu patrimônio.",deepseek-ai_deepseek-v4-flash,4.666666666666667,0.5985401459854015,0.3717607164534526,0.86386615,0.93160367
Quais são os contribuintes do imposto de renda da pessoa jurídica?,"São contribuintes e, portanto, estão sujeitas ao pagamento do imposto de renda da pessoa jurídica as pessoas jurídicas e as pessoas físicas a elas equiparadas, domiciliadas no País.","Os contribuintes do imposto de renda da pessoa jurídica são as pessoas jurídicas, as empresas individuais, as entidades em liquidação extrajudicial ou falência, as empresas públicas, as sociedades de economia mista e suas subsidiárias, as sociedades cooperativas de consumo e os fundos de investimento imobiliário, desde que configurados como unidade econômica ou profissional, independentemente de constituição regular.",deepseek-ai_deepseek-v4-flash,2.6666666666666665,0.29702970297029707,0.12076387530510325,0.7367559,0.83020365
O que são “despesas incorridas”?,"Despesas incorridas são aquelas de competência do período de apuração, relativas a bens empregados ou a serviços consumidos nas transações ou operações exigidas pela atividade da empresa, tenham sido pagas ou não. De acordo com o PN CST nº 58, de 1977, a obrigação de pagar determinada despesa (enquadrável como operacional) nasce quando, em face da relação jurídica que lhe deu causa, já se verificaram todos os pressupostos materiais que a tornaram incondicional, vale dizer, exigível independentemente de qualquer prestação por parte do respectivo credor. Despesas incorridas são, portanto, aquelas decorrentes de bens empregados ou de serviços consumidos nas transações ou operações exigidas pela atividade da empresa, em relação às quais já tenha nascido a obrigação correspondente, ainda que o respectivo pagamento venha a ocorrer em período subsequente.","Despesas incorridas são aquelas em que a obrigação de pagar já nasceu, ou seja, todos os pressupostos materiais que a tornam incondicional já se verificaram, mas o pagamento efetivo ocorre em um exercício social subsequente, seja por ajuste de vencimento ou outra circunstância.",deepseek-ai_deepseek-v4-flash,4.0,0.2346938775510204,0.03386059381434104,0.74302715,0.6606743
Quais são os gastos com a implantação de uma indústria que deverão ser  considerados como “despesas pré-operacionais”?,"Todas as despesas necessárias à organização e implantação ou ampliação de empresas, inclusive aquelas de cunho administrativo, pagas ou incorridas até o início de suas operações ou plena utilização das instalações, são pré-operacionais ou pré-industriais. A empresa deverá imobilizar as aquisições de bens e direitos, classificáveis no ativo permanente, e lançar em despesas pré-operacionais as despesas, respeitando, sempre, as condições gerais de dedutibilidade e os limites estabelecidos pela legislação tributária, já que estes limites são válidos tanto para as despesas operacionais quanto para as pré-operacionais.","As despesas pré-operacionais são aquelas necessárias e anteriores ao início das atividades da empresa, incluindo gastos de organização administrativa, serviços correlatos e atividades específicas de implantação da fábrica, desde que realizadas antes do começo das operações. Esses dispêndios devem ser capitalizados para futura amortização, conforme o Parecer Normativo CST nº 364/71, e não tratados como despesas operacionais do exercício.",deepseek-ai_deepseek-v4-flash,3.6666666666666665,0.19999999999999998,0.01793535318459325,0.7416668,0.7972269
Como as empresas não imobiliárias devem classificar a conta representativa de  “construções em andamento”?,"Para as empresas que não explorem a atividade imobiliária, as aplicações que representem construções em andamento devem ser classificadas em conta do ativo permanente (imobilizado). No caso de empreendimento que envolva a construção de bens de naturezas diversas, a empresa deverá fazer a distribuição contábil dos acréscimos de maneira a permitir, ao término da construção, a correta identificação de cada bem, segundo sua natureza e as taxas anuais de depreciação a eles aplicáveis.","As empresas não imobiliárias devem classificar a conta representativa de ""construções em andamento"" no ativo imobilizado.",deepseek-ai_deepseek-v4-flash,4.333333333333333,0.20952380952380953,0.003869167110310936,0.74769616,0.7715732
Como deverão ser tratados os reajustes posteriores à época do recebimento do  bem adquirido por meio de consórcio?,"As variações do saldo devedor que ocorrerem no futuro, decorrentes da modificação no valor das prestações, serão refletidas nas contas que registram a obrigação, sendo sua contrapartida considerada como variação monetária passiva (ou ativa).","Os reajustes posteriores ao recebimento do bem adquirido por consórcio deverão ser tratados como variação monetária ativa ou passiva, refletidos na conta que registra a obrigação.",deepseek-ai_deepseek-v4-flash,5.0,0.25,0.05067959454461911,0.8039016,0.87110484
"Quando devem ser baixados os bens obsoletos, constantes do Ativo Imobilizado  da pessoa jurídica?","Quaisquer bens constantes do ativo imobilizado da pessoa jurídica, quer estejam totalmente depreciados ou não, somente podem ser baixados da contabilidade e do controle patrimonial concomitantemente à efetiva baixa física do bem.","Os bens obsoletos do Ativo Imobilizado devem ser baixados contabilmente no momento em que ocorrer a sua baixa física, ou seja, quando houver a efetiva saída do bem do patrimônio da empresa.",deepseek-ai_deepseek-v4-flash,5.0,0.31884057971014496,0.04599683102760639,0.7623432,0.7426546
