Q,A,A_model,modelo_avaliado,prompt_version,gpt_judge_score_0_5,gpt_judge_score_normalizado,gpt_judge_categoria,gpt_judge_raciocinio,gpt_judge_raw,gpt_judge_erro,gemini_judge_score_0_5,gemini_judge_score_normalizado,gemini_judge_categoria,gemini_judge_raciocinio,gemini_judge_raw,gemini_judge_erro,claude_judge_score_0_5,claude_judge_score_normalizado,claude_judge_categoria,claude_judge_raciocinio,claude_judge_raw,claude_judge_erro,score_oficial_0_5,score_oficial_normalizado,resultado_oficial,regra_decisao,scores_julgadores,categorias_julgadores,desvio_score_entre_julgadores
Quais são os contribuintes do imposto de renda da pessoa jurídica?,"São contribuintes e, portanto, estão sujeitas ao pagamento do imposto de renda da pessoa jurídica as pessoas jurídicas e as pessoas físicas a elas equiparadas, domiciliadas no País.","São contribuintes do imposto de renda da pessoa jurídica:

1. **As pessoas jurídicas** previstas no Capítulo I do Título do regulamento;  
2. **As empresas individuais** previstas no Capítulo II do mesmo Título.  

A expressão “pessoa jurídica” abrange, portanto, todas as entidades que se enquadram nessa definição, inclusive:

- Empresas públicas, sociedades de economia mista e suas subsidiárias;  
- Sociedades cooperativas de consumo que compram e fornecem bens aos consumidores;  
- Fundos de investimento imobiliário (FII);  
- Entidades em processo de liquidação extrajudicial ou falência, quanto às operações realizadas durante esses procedimentos.",openai_gpt-oss-120b,prompt,3.0,0.6,PARCIALMENTE_CORRETO,"O especialista resume: contribuintes são pessoas jurídicas e pessoas físicas a elas equiparadas, domiciliadas no País. A IA fala em pessoas jurídicas e empresas individuais, e lista exemplos (empresas públicas, FIIs, etc.), mas não menciona expressamente a exigência de domicílio no País nem a expressão geral de pessoas físicas equiparadas. Embora o núcleo (pessoas jurídicas e equiparadas) esteja parcialmente contemplado, há omissão relevante e excesso exemplificativo que pode gerar dúvida sobre o critério geral.","{""id"": 14, ""score"": 3, ""raciocinio"": ""O especialista resume: contribuintes são pessoas jurídicas e pessoas físicas a elas equiparadas, domiciliadas no País. A IA fala em pessoas jurídicas e empresas individuais, e lista exemplos (empresas públicas, FIIs, etc.), mas não menciona expressamente a exigência de domicílio no País nem a expressão geral de pessoas físicas equiparadas. Embora o núcleo (pessoas jurídicas e equiparadas) esteja parcialmente contemplado, há omissão relevante e excesso exemplificativo que pode gerar dúvida sobre o critério geral.""}",,3.0,0.6,PARCIALMENTE_CORRETO,"A resposta da IA está parcialmente correta, mas omite um ponto jurídico importante: a condição de serem 'domiciliadas no País', o que é essencial para a definição da sujeição passiva do IRPJ.","{""id"": 14, ""score"": 3, ""raciocinio"": ""A resposta da IA está parcialmente correta, mas omite um ponto jurídico importante: a condição de serem 'domiciliadas no País', o que é essencial para a definição da sujeição passiva do IRPJ.""}",,4.0,0.8,CORRETO,"A resposta da IA está correta ao identificar pessoas jurídicas e empresas individuais como contribuintes. Porém, adiciona exemplos específicos (empresas públicas, FII, entidades em liquidação) que não constam da resposta especialista, tornando a resposta mais extensa que o necessário.","{""id"": 14, ""score"": 4, ""raciocinio"": ""A resposta da IA está correta ao identificar pessoas jurídicas e empresas individuais como contribuintes. Porém, adiciona exemplos específicos (empresas públicas, FII, entidades em liquidação) que não constam da resposta especialista, tornando a resposta mais extensa que o necessário.""}",,3.3333333333333335,0.6666666666666667,PARCIALMENTE_CORRETO,media_dos_scores_validos,"{""gpt"": 3.0, ""gemini"": 3.0, ""claude"": 4.0}","{""gpt"": ""PARCIALMENTE_CORRETO"", ""gemini"": ""PARCIALMENTE_CORRETO"", ""claude"": ""CORRETO""}",0.5773502691896258
O que são “despesas incorridas”?,"Despesas incorridas são aquelas de competência do período de apuração, relativas a bens empregados ou a serviços consumidos nas transações ou operações exigidas pela atividade da empresa, tenham sido pagas ou não. De acordo com o PN CST nº 58, de 1977, a obrigação de pagar determinada despesa (enquadrável como operacional) nasce quando, em face da relação jurídica que lhe deu causa, já se verificaram todos os pressupostos materiais que a tornaram incondicional, vale dizer, exigível independentemente de qualquer prestação por parte do respectivo credor. Despesas incorridas são, portanto, aquelas decorrentes de bens empregados ou de serviços consumidos nas transações ou operações exigidas pela atividade da empresa, em relação às quais já tenha nascido a obrigação correspondente, ainda que o respectivo pagamento venha a ocorrer em período subsequente.","Despesas incorridas são aquelas em que já nasceu a obrigação de pagamento – ou seja, todos os pressupostos materiais que a tornam exigível já se verificaram e o valor pode ser determinado – mas o pagamento efetivo está previsto para exercício posterior. Assim, embora o desembolso ocorra em outro período, a despesa deve ser reconhecida contabilmente no exercício em que a obrigação surgiu.",openai_gpt-oss-120b,prompt,4.0,0.8,CORRETO,"A IA capta o conceito central de despesa incorrida: obrigação já nascida e exigível, ainda que o pagamento ocorra em período posterior, devendo ser reconhecida no exercício de competência. Omite a referência explícita a bens/serviços consumidos na atividade da empresa, mas isso não altera o sentido jurídico principal.","{""id"": 15, ""score"": 4, ""raciocinio"": ""A IA capta o conceito central de despesa incorrida: obrigação já nascida e exigível, ainda que o pagamento ocorra em período posterior, devendo ser reconhecida no exercício de competência. Omite a referência explícita a bens/serviços consumidos na atividade da empresa, mas isso não altera o sentido jurídico principal.""}",,3.0,0.6,PARCIALMENTE_CORRETO,"A IA acerta o conceito de competência e obrigação exigível, mas erra ao restringir a definição a despesas cujo pagamento 'está previsto para exercício posterior', pois a despesa incorrida independe de o pagamento ocorrer no mesmo período ou no futuro.","{""id"": 15, ""score"": 3, ""raciocinio"": ""A IA acerta o conceito de competência e obrigação exigível, mas erra ao restringir a definição a despesas cujo pagamento 'está previsto para exercício posterior', pois a despesa incorrida independe de o pagamento ocorrer no mesmo período ou no futuro.""}",,5.0,1.0,CORRETO,"A resposta da IA sintetiza corretamente o conceito de despesas incorridas: aquelas em que nasceu a obrigação de pagamento, independentemente do desembolso efetivo. Está alinhada com a resposta especialista sem contradições ou omissões relevantes.","{""id"": 15, ""score"": 5, ""raciocinio"": ""A resposta da IA sintetiza corretamente o conceito de despesas incorridas: aquelas em que nasceu a obrigação de pagamento, independentemente do desembolso efetivo. Está alinhada com a resposta especialista sem contradições ou omissões relevantes.""}",,4.0,0.8,CORRETO,media_dos_scores_validos,"{""gpt"": 4.0, ""gemini"": 3.0, ""claude"": 5.0}","{""gpt"": ""CORRETO"", ""gemini"": ""PARCIALMENTE_CORRETO"", ""claude"": ""CORRETO""}",1.0
Quais são os gastos com a implantação de uma indústria que deverão ser  considerados como “despesas pré-operacionais”?,"Todas as despesas necessárias à organização e implantação ou ampliação de empresas, inclusive aquelas de cunho administrativo, pagas ou incorridas até o início de suas operações ou plena utilização das instalações, são pré-operacionais ou pré-industriais. A empresa deverá imobilizar as aquisições de bens e direitos, classificáveis no ativo permanente, e lançar em despesas pré-operacionais as despesas, respeitando, sempre, as condições gerais de dedutibilidade e os limites estabelecidos pela legislação tributária, já que estes limites são válidos tanto para as despesas operacionais quanto para as pré-operacionais.","Os gastos que podem ser classificados como **despesas pré‑operacionais** são aqueles incorridos **antes do início efetivo das atividades produtivas da indústria** e que têm por objetivo a **organização e a preparação do empreendimento**. Entre eles estão:

1. **Despesas de organização da sociedade**  
   - Custos de constituição (escritura, registro na Junta Comercial, publicação de atos).  
   - Honorários de advogados, contadores e consultores para a estruturação societária.  

2. **Despesas pré‑industriais de implantação**  
   - Estudos de viabilidade, pesquisas de mercado e análises técnicas.  
   - Projetos de engenharia, arquitetura e planejamento da planta industrial.  
   - Licenças, alvarás, autorizações ambientais e demais autorizações governamentais necessárias para iniciar a obra.  

3. **Despesas com aquisição e preparação de ativos**  
   - Compra de terrenos e custos de regularização fundiária.  
   - Despesas de terraplanagem, fundações e obras civis preliminares.  
   - Instalação e montagem de máquinas e equipamentos que ainda não estejam em operação.  

4. **Despesas administrativas e de apoio à implantação**  
   - Salários, encargos e benefícios de pessoal temporário ou de apoio (gerentes de projeto, engenheiros, técnicos) que atuam exclusivamente na fase de montagem e organização.  
   - Aluguel, energia, água, telefonia e demais custos de manutenção de escritórios ou instalações provisórias usadas durante a fase de implantação.  

5. **Despesas de expansão pré‑industrial** (quando a implantação for parte de um aumento de capacidade)  
   - Custos de ampliação de parque industrial, como obras de expansão, compra de novos equipamentos e adequação de infraestrutura.  

Esses gastos, embora de natureza semelhante às despesas operacionais, são reconhecidos como **despesas pré‑operacionais** porque são realizados **antes do começo das atividades da empresa**. Eles devem ser contabilizados de acordo com o Parecer Normativo CST nº 364/71 e, posteriormente, amortizados ao longo da vida útil dos ativos a que se referem.",openai_gpt-oss-120b,prompt,4.0,0.8,CORRETO,"A IA descreve corretamente que despesas pré-operacionais são gastos necessários à organização e implantação/ampliação antes do início das operações, alinhando-se ao especialista. Acrescenta exemplos e referência a amortização, o que é informação extra; não menciona explicitamente a necessidade de imobilizar bens e respeitar limites de dedutibilidade, mas o núcleo da classificação está correto.","{""id"": 16, ""score"": 4, ""raciocinio"": ""A IA descreve corretamente que despesas pré-operacionais são gastos necessários à organização e implantação/ampliação antes do início das operações, alinhando-se ao especialista. Acrescenta exemplos e referência a amortização, o que é informação extra; não menciona explicitamente a necessidade de imobilizar bens e respeitar limites de dedutibilidade, mas o núcleo da classificação está correto.""}",,2.0,0.4,INCORRETO,A IA mistura conceitos ao incluir a compra de terrenos e máquinas como 'despesas pré-operacionais'. O especialista deixa claro que a aquisição de bens e direitos deve ser imobilizada.,"{""id"": 16, ""score"": 2, ""raciocinio"": ""A IA mistura conceitos ao incluir a compra de terrenos e máquinas como 'despesas pré-operacionais'. O especialista deixa claro que a aquisição de bens e direitos deve ser imobilizada.""}",,3.0,0.6,PARCIALMENTE_CORRETO,"A resposta da IA fornece lista detalhada de gastos pré-operacionais com categorias específicas. Embora as informações pareçam corretas, a resposta especialista é mais concisa e genérica. A IA adiciona muitos detalhes não solicitados que podem gerar confusão sobre o escopo da questão.","{""id"": 16, ""score"": 3, ""raciocinio"": ""A resposta da IA fornece lista detalhada de gastos pré-operacionais com categorias específicas. Embora as informações pareçam corretas, a resposta especialista é mais concisa e genérica. A IA adiciona muitos detalhes não solicitados que podem gerar confusão sobre o escopo da questão.""}",,3.0,0.6,PARCIALMENTE_CORRETO,media_dos_scores_validos,"{""gpt"": 4.0, ""gemini"": 2.0, ""claude"": 3.0}","{""gpt"": ""CORRETO"", ""gemini"": ""INCORRETO"", ""claude"": ""PARCIALMENTE_CORRETO""}",1.0
Como as empresas não imobiliárias devem classificar a conta representativa de  “construções em andamento”?,"Para as empresas que não explorem a atividade imobiliária, as aplicações que representem construções em andamento devem ser classificadas em conta do ativo permanente (imobilizado). No caso de empreendimento que envolva a construção de bens de naturezas diversas, a empresa deverá fazer a distribuição contábil dos acréscimos de maneira a permitir, ao término da construção, a correta identificação de cada bem, segundo sua natureza e as taxas anuais de depreciação a eles aplicáveis.",As empresas não imobiliárias devem registrar a conta “construções em andamento” no **ativo imobilizado**. Essa classificação implica que o saldo da conta será submetido à correção monetária prevista na legislação tributária.,openai_gpt-oss-120b,prompt,3.0,0.6,PARCIALMENTE_CORRETO,"A IA acerta que construções em andamento em empresas não imobiliárias devem ser classificadas no ativo imobilizado, conforme o especialista. Porém, acrescenta que o saldo será submetido à correção monetária, ponto não tratado pelo especialista e juridicamente sensível, além de omitir a orientação sobre distribuição contábil por natureza e taxas de depreciação, que é relevante para a correta classificação.","{""id"": 17, ""score"": 3, ""raciocinio"": ""A IA acerta que construções em andamento em empresas não imobiliárias devem ser classificadas no ativo imobilizado, conforme o especialista. Porém, acrescenta que o saldo será submetido à correção monetária, ponto não tratado pelo especialista e juridicamente sensível, além de omitir a orientação sobre distribuição contábil por natureza e taxas de depreciação, que é relevante para a correta classificação.""}",,2.0,0.4,INCORRETO,"A IA acerta a classificação no ativo imobilizado, mas adiciona uma informação juridicamente problemática e desatualizada ao afirmar que o saldo será submetido à correção monetária, prática extinta desde 1995.","{""id"": 17, ""score"": 2, ""raciocinio"": ""A IA acerta a classificação no ativo imobilizado, mas adiciona uma informação juridicamente problemática e desatualizada ao afirmar que o saldo será submetido à correção monetária, prática extinta desde 1995.""}",,4.0,0.8,CORRETO,"A resposta da IA está correta ao classificar 'construções em andamento' no ativo imobilizado. Porém, adiciona informação sobre correção monetária que não consta da resposta especialista, sendo desnecessária para responder à questão específica.","{""id"": 17, ""score"": 4, ""raciocinio"": ""A resposta da IA está correta ao classificar 'construções em andamento' no ativo imobilizado. Porém, adiciona informação sobre correção monetária que não consta da resposta especialista, sendo desnecessária para responder à questão específica.""}",,3.0,0.6,PARCIALMENTE_CORRETO,media_dos_scores_validos,"{""gpt"": 3.0, ""gemini"": 2.0, ""claude"": 4.0}","{""gpt"": ""PARCIALMENTE_CORRETO"", ""gemini"": ""INCORRETO"", ""claude"": ""CORRETO""}",1.0
Como deverão ser tratados os reajustes posteriores à época do recebimento do  bem adquirido por meio de consórcio?,"As variações do saldo devedor que ocorrerem no futuro, decorrentes da modificação no valor das prestações, serão refletidas nas contas que registram a obrigação, sendo sua contrapartida considerada como variação monetária passiva (ou ativa).","Os reajustes que ocorrerem depois da data de recebimento do bem devem ser contabilizados na conta que registra a obrigação (passivo).  Qualquer variação no saldo devedor decorrente da alteração dos valores das prestações será reconhecida como variação monetária: se o ajuste elevar o saldo, será tratado como variação monetária ativa; se o ajuste reduzir o saldo, será tratado como variação monetária passiva.  Assim, as modificações futuras no valor das prestações são refletidas no passivo e reconhecidas como variação monetária correspondente.",openai_gpt-oss-120b,prompt,2.0,0.4,INCORRETO,"O especialista indica que as variações do saldo devedor serão refletidas na obrigação, com contrapartida como variação monetária passiva (ou ativa). A IA inverte os conceitos: diz que aumento do saldo é variação monetária ativa e redução é passiva, o que contraria a lógica usual e o texto do especialista. Apesar de acertar a conta da obrigação, erra o tratamento ativo/passivo da variação monetária.","{""id"": 18, ""score"": 2, ""raciocinio"": ""O especialista indica que as variações do saldo devedor serão refletidas na obrigação, com contrapartida como variação monetária passiva (ou ativa). A IA inverte os conceitos: diz que aumento do saldo é variação monetária ativa e redução é passiva, o que contraria a lógica usual e o texto do especialista. Apesar de acertar a conta da obrigação, erra o tratamento ativo/passivo da variação monetária.""}",,2.0,0.4,INCORRETO,"A IA acerta que o reajuste afeta o passivo, mas inverte os conceitos contábeis e tributários: o aumento do saldo devedor gera uma despesa (variação monetária passiva), e não ativa, como afirmado.","{""id"": 18, ""score"": 2, ""raciocinio"": ""A IA acerta que o reajuste afeta o passivo, mas inverte os conceitos contábeis e tributários: o aumento do saldo devedor gera uma despesa (variação monetária passiva), e não ativa, como afirmado.""}",,5.0,1.0,CORRETO,A resposta da IA cobre corretamente o tratamento dos reajustes posteriores como variação monetária (ativa ou passiva) refletida na conta de obrigação. Está alinhada com a resposta especialista sem contradições.,"{""id"": 18, ""score"": 5, ""raciocinio"": ""A resposta da IA cobre corretamente o tratamento dos reajustes posteriores como variação monetária (ativa ou passiva) refletida na conta de obrigação. Está alinhada com a resposta especialista sem contradições.""}",,3.0,0.6,PARCIALMENTE_CORRETO,media_dos_scores_validos,"{""gpt"": 2.0, ""gemini"": 2.0, ""claude"": 5.0}","{""gpt"": ""INCORRETO"", ""gemini"": ""INCORRETO"", ""claude"": ""CORRETO""}",1.7320508075688772
"Quando devem ser baixados os bens obsoletos, constantes do Ativo Imobilizado  da pessoa jurídica?","Quaisquer bens constantes do ativo imobilizado da pessoa jurídica, quer estejam totalmente depreciados ou não, somente podem ser baixados da contabilidade e do controle patrimonial concomitantemente à efetiva baixa física do bem.","Os bens do Ativo Imobilizado devem ser baixados no momento em que se tornam imprestáveis, isto é, quando a sua obsolescência – seja ela normal ou excepcional – ou a ocorrência de caso fortuito ou de força maior impede a sua utilização. A baixa contábil deve ser feita simultaneamente à baixa física, ou seja, com a efetiva saída do bem do patrimônio da empresa. Enquanto a baixa física não ocorrer, o bem continua registrado, com o valor contábil sendo ajustado pelos saldos acumulados do fundo de depreciação. Assim, a baixa dos bens obsoletos ocorre tão logo eles deixem de poder ser usados e sejam efetivamente retirados do ativo da pessoa jurídica, observando a documentação exigida pelas normas comerciais e fiscais.",openai_gpt-oss-120b,prompt,4.0,0.8,CORRETO,"O especialista destaca que a baixa só pode ocorrer concomitantemente à baixa física, independentemente de estarem depreciados. A IA afirma que a baixa contábil deve ser simultânea à baixa física, o que está alinhado, mas introduz a ideia de que ocorre quando se tornam imprestáveis/obsoletos, o que é um critério adicional não mencionado. Ainda assim, não há contradição direta com a exigência de baixa física simultânea.","{""id"": 19, ""score"": 4, ""raciocinio"": ""O especialista destaca que a baixa só pode ocorrer concomitantemente à baixa física, independentemente de estarem depreciados. A IA afirma que a baixa contábil deve ser simultânea à baixa física, o que está alinhado, mas introduz a ideia de que ocorre quando se tornam imprestáveis/obsoletos, o que é um critério adicional não mencionado. Ainda assim, não há contradição direta com a exigência de baixa física simultânea.""}",,5.0,1.0,CORRETO,"A resposta da IA está totalmente correta e alinhada com o especialista, destacando que a baixa contábil deve ocorrer concomitantemente à efetiva baixa física do bem.","{""id"": 19, ""score"": 5, ""raciocinio"": ""A resposta da IA está totalmente correta e alinhada com o especialista, destacando que a baixa contábil deve ocorrer concomitantemente à efetiva baixa física do bem.""}",,3.0,0.6,PARCIALMENTE_CORRETO,"A resposta da IA menciona corretamente a simultaneidade entre baixa contábil e física, mas adiciona informações sobre 'obsolescência normal ou excepcional' e 'caso fortuito ou força maior' que não constam da resposta especialista. Essas adições geram confusão sobre o critério principal (efetiva baixa física).","{""id"": 19, ""score"": 3, ""raciocinio"": ""A resposta da IA menciona corretamente a simultaneidade entre baixa contábil e física, mas adiciona informações sobre 'obsolescência normal ou excepcional' e 'caso fortuito ou força maior' que não constam da resposta especialista. Essas adições geram confusão sobre o critério principal (efetiva baixa física).""}",,4.0,0.8,CORRETO,media_dos_scores_validos,"{""gpt"": 4.0, ""gemini"": 5.0, ""claude"": 3.0}","{""gpt"": ""CORRETO"", ""gemini"": ""CORRETO"", ""claude"": ""PARCIALMENTE_CORRETO""}",1.0
"Quais as alíquotas aplicáveis sobre o lucro, para determinar o imposto de renda  devido pela pessoa jurídica em cada período de apuração?","A partir do ano-calendário de 1996, as pessoas jurídicas, independentemente da forma de constituição e da natureza da atividade exercida, passaram a pagar o imposto de renda à alíquota de quinze por cento, incidente sobre a base de cálculo apurada na forma do lucro real, presumido ou arbitrado.","A alíquota geral do Imposto de Renda das pessoas jurídicas é de **15 %** sobre o lucro (real, presumido ou arbitrado).  

Além disso, **acresce-se um adicional de 10 %** sobre a parcela do lucro que ultrapassar o limite de **R$ 20.000,00 por mês** no período de apuração (ou seja, R$ 20.000,00 multiplicado pelo número de meses). Esse adicional incide integralmente, sem permitir deduções.",openai_gpt-oss-120b,prompt,4.0,0.8,CORRETO,"A resposta da IA mantém a alíquota básica de 15% exatamente como na resposta do especialista e acrescenta corretamente o adicional de 10% acima de R$ 20.000,00/mês, informação verdadeira e usual em IRPJ. Embora o especialista não tenha mencionado o adicional, a inclusão não gera contradição nem confusão sobre a alíquota principal.","{""id"": 20, ""score"": 4, ""raciocinio"": ""A resposta da IA mantém a alíquota básica de 15% exatamente como na resposta do especialista e acrescenta corretamente o adicional de 10% acima de R$ 20.000,00/mês, informação verdadeira e usual em IRPJ. Embora o especialista não tenha mencionado o adicional, a inclusão não gera contradição nem confusão sobre a alíquota principal.""}",,5.0,1.0,CORRETO,"A IA respondeu corretamente a alíquota de 15% e adicionou a informação correta sobre o adicional de 10%, o que complementa a resposta sem contradizer o especialista.","{""id"": 20, ""score"": 5, ""raciocinio"": ""A IA respondeu corretamente a alíquota de 15% e adicionou a informação correta sobre o adicional de 10%, o que complementa a resposta sem contradizer o especialista.""}",,5.0,1.0,CORRETO,"A resposta da IA complementa corretamente a resposta especialista ao mencionar a alíquota de 15% e adicionar informações sobre o adicional de 10% sobre lucros acima de R$ 20.000,00 mensais. Essas informações adicionais estão corretas e não contradizem a resposta especialista, apenas a expandem com detalhes relevantes e juridicamente precisos.","{""id"": 20, ""score"": 5, ""raciocinio"": ""A resposta da IA complementa corretamente a resposta especialista ao mencionar a alíquota de 15% e adicionar informações sobre o adicional de 10% sobre lucros acima de R$ 20.000,00 mensais. Essas informações adicionais estão corretas e não contradizem a resposta especialista, apenas a expandem com detalhes relevantes e juridicamente precisos.""}",,4.666666666666667,0.9333333333333333,CORRETO,media_dos_scores_validos,"{""gpt"": 4.0, ""gemini"": 5.0, ""claude"": 5.0}","{""gpt"": ""CORRETO"", ""gemini"": ""CORRETO"", ""claude"": ""CORRETO""}",0.5773502691896258
Quando se considera devido o adicional do IRPJ e qual a alíquota aplicável no  seu cálculo?,"Sobre a parcela do lucro real, presumido ou arbitrado que exceder o valor resultante da multiplicação de R$ 20.000,00 (vinte mil reais) pelo número de meses do respectivo período de apuração, o adicional incidirá à alíquota de dez por cento. Aplica-se esse adicional, inclusive, na exploração da atividade rural e, também, nas hipóteses de incorporação, fusão e cisão.","O adicional do IRPJ passa a ser devido quando, no cálculo mensal, a base de cálculo ultrapassa o valor de R$ 20.000,00.  
Sobre a parcela que excede esse limite aplica‑se a alíquota adicional de 10 %.",openai_gpt-oss-120b,prompt,4.0,0.8,CORRETO,"A IA indica corretamente que o adicional é devido quando a base excede R$ 20.000,00 e que a alíquota é de 10%. Omite que o limite é proporcional ao número de meses do período de apuração e não menciona a aplicação em atividade rural, incorporação, fusão e cisão, mas responde de forma suficiente ao núcleo da pergunta (momento em que é devido e alíquota).","{""id"": 21, ""score"": 4, ""raciocinio"": ""A IA indica corretamente que o adicional é devido quando a base excede R$ 20.000,00 e que a alíquota é de 10%. Omite que o limite é proporcional ao número de meses do período de apuração e não menciona a aplicação em atividade rural, incorporação, fusão e cisão, mas responde de forma suficiente ao núcleo da pergunta (momento em que é devido e alíquota).""}",,4.0,0.8,CORRETO,"A resposta está correta quanto ao limite de R$ 20.000,00 e à alíquota de 10%, mas apresenta uma pequena imprecisão ao falar apenas em 'cálculo mensal', omitindo a regra de multiplicação pelo número de meses do período de apuração (que pode ser trimestral).","{""id"": 21, ""score"": 4, ""raciocinio"": ""A resposta está correta quanto ao limite de R$ 20.000,00 e à alíquota de 10%, mas apresenta uma pequena imprecisão ao falar apenas em 'cálculo mensal', omitindo a regra de multiplicação pelo número de meses do período de apuração (que pode ser trimestral).""}",,5.0,1.0,CORRETO,"A resposta da IA está alinhada com a resposta especialista, mencionando corretamente o limite de R$ 20.000,00 e a alíquota de 10%. Embora mais concisa, não omite informações essenciais e responde adequadamente à questão sobre quando o adicional é devido e qual sua alíquota.","{""id"": 21, ""score"": 5, ""raciocinio"": ""A resposta da IA está alinhada com a resposta especialista, mencionando corretamente o limite de R$ 20.000,00 e a alíquota de 10%. Embora mais concisa, não omite informações essenciais e responde adequadamente à questão sobre quando o adicional é devido e qual sua alíquota.""}",,4.333333333333333,0.8666666666666666,CORRETO,media_dos_scores_validos,"{""gpt"": 4.0, ""gemini"": 4.0, ""claude"": 5.0}","{""gpt"": ""CORRETO"", ""gemini"": ""CORRETO"", ""claude"": ""CORRETO""}",0.5773502691896258
O que se deve considerar como ajustes de exercícios (períodos) anteriores?,"Como ajustes de exercícios (períodos) anteriores serão consideradas apenas as regularizações decorrentes de efeitos de mudança de critério contábil, ou de retificação de erro imputável a determinado período anterior, e que não possam ser atribuídas a fatos subsequentes.","Como ajustes de exercícios anteriores devem ser considerados apenas os efeitos decorrentes de:

* mudança de critério contábil; ou  
* retificação de erro que seja imputável a um exercício anterior específico  

e que não possam ser atribuídos a fatos ocorridos em períodos subsequentes.",openai_gpt-oss-120b,prompt,5.0,1.0,CORRETO,"A resposta da IA reproduz, com redação equivalente, os mesmos elementos da resposta do especialista: mudança de critério contábil ou retificação de erro de período anterior, não atribuível a fatos subsequentes. Não há contradições nem omissões relevantes.","{""id"": 22, ""score"": 5, ""raciocinio"": ""A resposta da IA reproduz, com redação equivalente, os mesmos elementos da resposta do especialista: mudança de critério contábil ou retificação de erro de período anterior, não atribuível a fatos subsequentes. Não há contradições nem omissões relevantes.""}",,5.0,1.0,CORRETO,"A resposta da IA está perfeitamente alinhada com a do especialista, abordando os mesmos critérios para ajustes de exercícios anteriores.","{""id"": 22, ""score"": 5, ""raciocinio"": ""A resposta da IA está perfeitamente alinhada com a do especialista, abordando os mesmos critérios para ajustes de exercícios anteriores.""}",,5.0,1.0,CORRETO,"A resposta da IA reformula a resposta especialista de forma clara e estruturada, mantendo todos os elementos essenciais: mudança de critério contábil, retificação de erro imputável a período anterior, e a condição de que não possam ser atribuídos a fatos subsequentes. Não há contradição ou omissão relevante.","{""id"": 22, ""score"": 5, ""raciocinio"": ""A resposta da IA reformula a resposta especialista de forma clara e estruturada, mantendo todos os elementos essenciais: mudança de critério contábil, retificação de erro imputável a período anterior, e a condição de que não possam ser atribuídos a fatos subsequentes. Não há contradição ou omissão relevante.""}",,5.0,1.0,CORRETO,media_dos_scores_validos,"{""gpt"": 5.0, ""gemini"": 5.0, ""claude"": 5.0}","{""gpt"": ""CORRETO"", ""gemini"": ""CORRETO"", ""claude"": ""CORRETO""}",0.0
O que são descontos incondicionais?,"Somente são consideradas, como descontos incondicionais, as parcelas redutoras do preço de vendas, quando constarem da nota fiscal de venda dos bens ou da fatura de serviços e não dependerem, para sua concessão, de evento posterior à emissão desses documentos.","Descontos incondicionais são as parcelas que reduzem o preço de venda e que constam na nota fiscal ou na fatura de serviços, sem depender de nenhum evento posterior à emissão desses documentos.",openai_gpt-oss-120b,prompt,5.0,1.0,CORRETO,"A IA define descontos incondicionais como parcelas redutoras do preço que constam na nota fiscal/fatura e não dependem de evento posterior, exatamente como o especialista. Não há divergência material.","{""id"": 23, ""score"": 5, ""raciocinio"": ""A IA define descontos incondicionais como parcelas redutoras do preço que constam na nota fiscal/fatura e não dependem de evento posterior, exatamente como o especialista. Não há divergência material.""}",,5.0,1.0,CORRETO,"A IA definiu descontos incondicionais de forma idêntica ao especialista, sem omissões ou contradições.","{""id"": 23, ""score"": 5, ""raciocinio"": ""A IA definiu descontos incondicionais de forma idêntica ao especialista, sem omissões ou contradições.""}",,5.0,1.0,CORRETO,"A resposta da IA sintetiza corretamente a definição de descontos incondicionais, mencionando que devem constar em nota fiscal ou fatura e não depender de evento posterior. Mantém a essência da resposta especialista sem contradições ou omissões relevantes.","{""id"": 23, ""score"": 5, ""raciocinio"": ""A resposta da IA sintetiza corretamente a definição de descontos incondicionais, mencionando que devem constar em nota fiscal ou fatura e não depender de evento posterior. Mantém a essência da resposta especialista sem contradições ou omissões relevantes.""}",,5.0,1.0,CORRETO,media_dos_scores_validos,"{""gpt"": 5.0, ""gemini"": 5.0, ""claude"": 5.0}","{""gpt"": ""CORRETO"", ""gemini"": ""CORRETO"", ""claude"": ""CORRETO""}",0.0
