Q,A,A_model
"Qual o destino a ser dado aos imóveis integrantes do ativo (patrimônio) da  empresa individual quando, completado o prazo de 36 (trinta e seis) meses  consecutivos sem promover incorporações ou loteamentos, ocorrer o término  da equiparação à pessoa jurídica?","Permanecerão no ativo da empresa individual, para efeito de tributação como lucro da pessoa jurídica: a) as unidades imobiliárias e os lotes de terrenos integrantes de incorporações ou loteamentos, até sua alienação e, após esta, o saldo a receber, até o recebimento total do preço; b) o saldo a receber do preço dos imóveis então alienados, até seu recebimento total.","Os imóveis integrantes do ativo da empresa individual permanecerão no patrimônio da pessoa física até a sua alienação e o recebimento total do preço, ou até o recebimento total do saldo de imóveis já alienados. Nesse cenário, a pessoa física poderá encerrar a empresa individual desde que recolha o imposto sobre a renda que seria devido caso esses imóveis fossem alienados à vista, ao preço de mercado, ou caso o saldo fosse recebido integralmente."
Como determinar o capital da empresa individual no caso de pessoa física  equiparada por prática de operações imobiliárias?,"O capital da empresa individual, no início de cada período de apuração (trimestral ou anual), será representado pela soma dos valores dos imóveis constantes do seu ativo com os valores a receber relativos ao custo dos imóveis já vendidos em períodos de apuração anteriores.","O capital da empresa individual no início de cada exercício é constituído pelos recursos efetivamente investidos, em qualquer época, pelo titular da pessoa física nos imóveis objeto das operações (terrenos, glebas, construções e benfeitorias), acrescidos da correção monetária calculada com base na variação do valor das Obrigações Reajustáveis do Tesouro Nacional. Essa correção incide sobre a quantia efetivamente desembolsada, desde a época de cada pagamento até a data da equiparação. Esse montante serve para fins de determinação da manutenção do capital de giro dedutível do lucro tributável."
O que é cisão de uma sociedade?,"A cisão é a operação pela qual a sociedade transfere todo ou somente uma parcela do seu patrimônio para uma ou mais sociedades, constituídas para esse fim ou já existentes, extinguindo-se a sociedade cindida, se houver versão de todo o seu patrimônio, ou dividindo-se o seu capital, se parcial a versão.","A cisão é a operação pela qual a companhia transfere parcelas do seu patrimônio para uma ou mais sociedades, sejam elas constituídas para esse fim ou já existentes. Essa operação pode resultar na extinção da companhia cindida, caso haja a transferência de todo o seu patrimônio, ou na divisão do seu capital, se a transferência for parcial."
Como proceder com relação à sociedade cindida?,"Efetivada a cisão com extinção da sociedade cindida, caberá aos administradores das sociedades que tiverem absorvido parcelas do seu patrimônio promover o arquivamento e a publicação dos atos da operação. Na cisão com versão parcial do patrimônio esta obrigação caberá aos administradores da companhia cindida e da que absorver parcela do seu patrimônio.","O procedimento em relação à sociedade cindida depende da natureza da cisão: se houver a versão de todo o seu patrimônio, a companhia cindida será extinta; se a versão for parcial, o capital da companhia será dividido. Na cisão com extinção, os administradores das sociedades que absorveram as parcelas do patrimônio devem promover o arquivamento e a publicação dos atos da operação. Já na cisão com versão parcial, esse dever de arquivamento e publicação cabe aos administradores tanto da companhia cindida quanto da sociedade que absorveu a parcela. Além disso, as ações integralizadas com parcelas do patrimônio da companhia cindida serão atribuídas aos seus titulares em substituição às ações extintas, na proporção que possuíam, salvo se houver aprovação de todos os titulares para uma atribuição em proporção diferente."
Quais são os contribuintes do imposto de renda da pessoa jurídica?,"São contribuintes e, portanto, estão sujeitas ao pagamento do imposto de renda da pessoa jurídica as pessoas jurídicas e as pessoas físicas a elas equiparadas, domiciliadas no País.","Os contribuintes do imposto sobre a renda são as pessoas jurídicas e as empresas individuais. A aplicação dessa regra independe de a pessoa jurídica estar regularmente constituída, bastando que configure uma unidade econômica ou profissional. Além disso, estão sujeitos à tributação nas mesmas condições: as entidades em liquidação extrajudicial ou falência (quanto às operações realizadas durante o processo), as empresas públicas, sociedades de economia mista e suas subsidiárias, as sociedades cooperativas de consumo com objeto de compra e fornecimento de bens aos consumidores, e os fundos de investimento imobiliário."
O que são “despesas incorridas”?,"Despesas incorridas são aquelas de competência do período de apuração, relativas a bens empregados ou a serviços consumidos nas transações ou operações exigidas pela atividade da empresa, tenham sido pagas ou não. De acordo com o PN CST nº 58, de 1977, a obrigação de pagar determinada despesa (enquadrável como operacional) nasce quando, em face da relação jurídica que lhe deu causa, já se verificaram todos os pressupostos materiais que a tornaram incondicional, vale dizer, exigível independentemente de qualquer prestação por parte do respectivo credor. Despesas incorridas são, portanto, aquelas decorrentes de bens empregados ou de serviços consumidos nas transações ou operações exigidas pela atividade da empresa, em relação às quais já tenha nascido a obrigação correspondente, ainda que o respectivo pagamento venha a ocorrer em período subsequente.","Despesas incorridas são aquelas despesas operacionais nas quais a obrigação de pagar já nasceu, mas o momento ajustado para o pagamento, o vencimento ou outra circunstância determinam que o respectivo desembolso venha a ocorrer em um exercício social subsequente. Elas devem ser obrigatoriamente computadas no exercício em que a obrigação nasceu, da mesma forma que as despesas pagas."
Quais são os gastos com a implantação de uma indústria que deverão ser  considerados como “despesas pré-operacionais”?,"Todas as despesas necessárias à organização e implantação ou ampliação de empresas, inclusive aquelas de cunho administrativo, pagas ou incorridas até o início de suas operações ou plena utilização das instalações, são pré-operacionais ou pré-industriais. A empresa deverá imobilizar as aquisições de bens e direitos, classificáveis no ativo permanente, e lançar em despesas pré-operacionais as despesas, respeitando, sempre, as condições gerais de dedutibilidade e os limites estabelecidos pela legislação tributária, já que estes limites são válidos tanto para as despesas operacionais quanto para as pré-operacionais.","São considerados como despesas pré-operacionais os dispêndios de organização, necessários e anteriores ao começo das atividades da empresa, bem como os gastos relativos à ampliação de parque industrial. Isso inclui despesas necessárias à organização administrativa da sociedade e à execução de serviços correlatos, mesmo que de cunho administrativo, desde que realizadas ou incorridas antes do início das atividades operacionais ou em fase de expansão de empreendimentos industriais. A distinção fundamental em relação às despesas operacionais reside no momento em que são realizadas: as pré-operacionais ocorrem antes do início das atividades, enquanto as operacionais referem-se ao exercício social correspondente."
Como as empresas não imobiliárias devem classificar a conta representativa de  “construções em andamento”?,"Para as empresas que não explorem a atividade imobiliária, as aplicações que representem construções em andamento devem ser classificadas em conta do ativo permanente (imobilizado). No caso de empreendimento que envolva a construção de bens de naturezas diversas, a empresa deverá fazer a distribuição contábil dos acréscimos de maneira a permitir, ao término da construção, a correta identificação de cada bem, segundo sua natureza e as taxas anuais de depreciação a eles aplicáveis.","As empresas devem classificar as contas representativas de ""construções em andamento"" no grupo do ativo imobilizado."
Como deverão ser tratados os reajustes posteriores à época do recebimento do  bem adquirido por meio de consórcio?,"As variações do saldo devedor que ocorrerem no futuro, decorrentes da modificação no valor das prestações, serão refletidas nas contas que registram a obrigação, sendo sua contrapartida considerada como variação monetária passiva (ou ativa).","Os reajustes posteriores à época do recebimento do bem, decorrentes de modificações no valor das prestações, devem ser refletidos na conta que registra a obrigação e tratados como variação monetária ativa ou passiva, conforme o caso."
"Quando devem ser baixados os bens obsoletos, constantes do Ativo Imobilizado  da pessoa jurídica?","Quaisquer bens constantes do ativo imobilizado da pessoa jurídica, quer estejam totalmente depreciados ou não, somente podem ser baixados da contabilidade e do controle patrimonial concomitantemente à efetiva baixa física do bem.","Os bens obsoletos devem ser baixados contabilmente de forma concomitante à sua baixa física, ou seja, no momento em que ocorre a efetiva saída do bem do patrimônio da empresa. Enquanto não houver essa baixa física, o registro do valor contábil deve permanecer, mesmo que o bem tenha se tornado imprestável antes do prazo estimado de vida útil."
"Quais as alíquotas aplicáveis sobre o lucro, para determinar o imposto de renda  devido pela pessoa jurídica em cada período de apuração?","A partir do ano-calendário de 1996, as pessoas jurídicas, independentemente da forma de constituição e da natureza da atividade exercida, passaram a pagar o imposto de renda à alíquota de quinze por cento, incidente sobre a base de cálculo apurada na forma do lucro real, presumido ou arbitrado.","A alíquota básica do imposto de renda sobre o lucro é de 15%. Além disso, aplica-se um adicional de 10% sobre a parcela do lucro que exceder o valor de R$ 20.000,00 multiplicado pelo número de meses do período de apuração."
Quando se considera devido o adicional do IRPJ e qual a alíquota aplicável no  seu cálculo?,"Sobre a parcela do lucro real, presumido ou arbitrado que exceder o valor resultante da multiplicação de R$ 20.000,00 (vinte mil reais) pelo número de meses do respectivo período de apuração, o adicional incidirá à alíquota de dez por cento. Aplica-se esse adicional, inclusive, na exploração da atividade rural e, também, nas hipóteses de incorporação, fusão e cisão.","O adicional do Imposto de Renda da Pessoa Jurídica (IRPJ) é devido sobre a parcela da base de cálculo apurada mensalmente que exceder o valor de R$ 20.000,00. A alíquota aplicável para o cálculo desse adicional é de 10%."
O que se deve considerar como ajustes de exercícios (períodos) anteriores?,"Como ajustes de exercícios (períodos) anteriores serão consideradas apenas as regularizações decorrentes de efeitos de mudança de critério contábil, ou de retificação de erro imputável a determinado período anterior, e que não possam ser atribuídas a fatos subsequentes.","Consideram-se como ajustes de exercícios anteriores apenas os decorrentes de efeitos da mudança de critério contábil ou da retificação de erro imputável a determinado exercício anterior, desde que não possam ser atribuídos a fatos subsequentes."
O que são descontos incondicionais?,"Somente são consideradas, como descontos incondicionais, as parcelas redutoras do preço de vendas, quando constarem da nota fiscal de venda dos bens ou da fatura de serviços e não dependerem, para sua concessão, de evento posterior à emissão desses documentos.","Descontos incondicionais são parcelas redutoras do preço de venda que, quando constam da nota fiscal de venda dos bens ou da fatura de serviços, não dependem de evento posterior à emissão desses documentos."
O que se considera sistema de contabilidade de custo integrado e coordenado  com o restante da escrituração?,"Considera-se sistema de contabilidade de custo integrado e coordenado com o restante da escrituração aquele: a) apoiado em valores originados da escrituração contábil (matéria-prima, mão-de-obra direta, custos gerais de fabricação); b) que permite a determinação contábil, ao fim de cada mês, do valor dos estoques de matérias-primas e outros materiais, produtos em elaboração e produtos acabados; c) apoiado em livros auxiliares, fichas, folhas contínuas, ou mapas de apropriação ou rateio, tidos em boa guarda e de registros coincidentes com aqueles constantes da escrituração principal; e d) que permita avaliar os estoques existentes na data de encerramento do período de apropriação de resultados de acordo com os custos efetivamente incorridos.","Considera-se sistema de contabilidade de custo integrado e coordenado com o restante da escrituração aquele que:

I - seja apoiado em valores originados da escrituração (matéria-prima, mão de obra direta, custos gerais de fabricação);
II - permita a determinação contábil, ao fim de cada mês, do valor dos estoques de matérias-primas e outros materiais, produtos em elaboração e produtos acabados;
III - seja apoiado em livros auxiliares, fichas, folhas contínuas ou mapas de apropriação ou rateio, tidos em boa guarda e de registros coincidentes com aqueles constantes da escrituração principal; e
IV - permita avaliar os estoques existentes na data de encerramento do período de apropriação de resultados de acordo com os custos efetivamente incorridos."
"Podem ser consideradas, como custo ou despesa operacional, as aquisições, por  empresas que exploram serviços de hotelaria, restaurantes e similares, de  guarnições de cama, mesa e banho, e louças?","Sim. Poderá ser computado, como custo ou despesa operacional, o valor da aquisição de guarnições de cama, mesa e banho, e louça, utilizadas por empresas que exploram serviços de hotelaria, restaurantes e atividades similares.","Sim, podem ser consideradas como custo ou despesa operacional as aquisições de guarnições de cama, mesa e banho e louça por empresas que exploram serviços de hotelaria, restaurantes e atividades similares."
"Como deverão ser consideradas as diferenças decorrentes de alterações na taxa  de câmbio ocorridas entre a data do fechamento do contrato de câmbio e a data  de embarque, para efeito de registro da receita bruta de vendas nas exportações  de produtos manufaturados nacionais?","As diferenças decorrentes de alterações na taxa de câmbio ocorridas entre a data do fechamento do contrato de câmbio e a data do embarque devem ser consideradas como variações monetárias ativas ou passivas, conforme o caso.","As diferenças decorrentes de alteração na taxa de câmbio, ocorridas entre a data do fechamento do contrato de câmbio e a data do embarque, serão consideradas como variações monetárias passivas ou ativas."
"Em que consiste a exaustão, em termos contábeis?","Exaurir significa esgotar completamente. Em termos contábeis, a exaustão se relaciona com a perda de valor dos bens ou direitos do ativo, ao longo do tempo, decorrentes de sua exploração (extração ou aproveitamento).","A exaustão consiste na perda do valor decorrente da exploração de direitos cujo objeto sejam recursos minerais ou florestais, ou bens aplicados nessa exploração."
Como os direitos sujeitos à exaustão serão apresentados no balanço?,"No balanço, os direitos serão classificados no ativo imobilizado e deverão ser avaliados pelo custo de aquisição, deduzido do saldo da respectiva conta de exaustão acumulada.","Os direitos sujeitos à exaustão serão apresentados no balanço pelo custo de aquisição, deduzido do saldo da respectiva conta de exaustão. A exaustão corresponde à perda do valor decorrente da exploração de direitos cujo objeto sejam recursos minerais ou florestais, ou bens aplicados nessa exploração."
Como deve proceder o contribuinte que deixou de contabilizar ou contabilizou  a menor o valor da provisão para o imposto sobre a renda?,"Deve, no curso do período de apuração seguinte, mediante lançamento de ajuste em contas próprias, com efeitos retroativos ao início do período de apuração, regularizar sua situação contábil pelo registro do valor da provisão (ou da diferença a menor apurada), a débito de conta do patrimônio líquido (prejuízos acumulados).","Não sei a resposta, pois as informações fornecidas tratam exclusivamente da classificação das contas no balanço patrimonial de companhias e não abordam as consequências ou procedimentos para contribuintes que deixaram de contabilizar ou contabilizaram a menor a provisão para o imposto sobre a renda."
As sociedades por ações poderão ter quantos conselheiros fiscais?,"O conselho fiscal será composto de, no mínimo, 3 (três), e no máximo, 5 (cinco) membros, e suplentes em igual número, acionistas ou não, eleitos pela assembleia- geral.","As sociedades por ações terão um conselho fiscal composto de, no mínimo, 3 (três) e, no máximo, 5 (cinco) membros, além de suplentes em igual número."
"Existe a possibilidade de serem deduzidas, para fins do imposto de renda, as  perdas havidas na alienação de investimentos oriundos de incentivos fiscais?","Não. A legislação fiscal não admite a dedutibilidade, na apuração do lucro real, da perda de capital decorrente de alienação ou baixa de investimentos adquiridos mediante dedução do imposto de renda devido pela pessoa jurídica, como, por exemplo, os incentivos fiscais para o Finor, Finam e Funres. O valor da perda apurada contabilmente deverá ser adicionado ao lucro líquido, para fins de determinação do lucro real, no Lalur, Parte A.","Não, não é possível deduzir tais perdas. As perdas apuradas na alienação ou baixa de investimentos adquiridos por meio de dedução do imposto sobre a renda (incentivos fiscais) não são dedutíveis para fins de determinação do lucro real."
Qual o tratamento tributário aplicável ao prejuízo fiscal apurado por Sociedade  em Conta de Participação (SCP)?,"O prejuízo fiscal apurado por Sociedade em Conta de Participação (SCP), somente poderá ser compensado com o lucro real decorrente da mesma SCP. É vedada a compensação de prejuízos fiscais e lucros entre duas ou mais SCP, ou entre estas e o sócio ostensivo.",O prejuízo fiscal apurado por uma Sociedade em Conta de Participação (SCP) somente poderá ser compensado com o lucro real decorrente da mesma sociedade. É expressamente vedada a compensação de prejuízos fiscais e lucros entre duas ou mais SCPs ou entre estas e o sócio ostensivo.
"A pessoa jurídica que tiver prejuízo fiscal de períodos de apuração anteriores  devidamente apurado e controlado no Lalur, vindo a se submeter à tributação  utilizando-se de outra base que não a do lucro real, perderá o direito de  compensar este prejuízo?","O direito à compensação dos prejuízos fiscais, desde que estejam devidamente apurados e controlados na parte B do Lalur, somente poderá ser exercido quando a pessoa jurídica for tributada com base no lucro real, pois quando a forma de tributação for outra não há que se falar em apurar ou compensar prejuízos fiscais. Esse direito, entretanto, não será prejudicado ainda que o contribuinte possa, em algum período de apuração, ter sido tributado com base no lucro presumido ou arbitrado. Assim, no período-base em que retornar à tributação com base no lucro real poderá compensar o prejuízo fiscal constante no Lalur, Parte B, observada a legislação vigente à época da compensação.","Não, a pessoa jurídica não perde o direito de compensar o prejuízo fiscal. O saldo de prejuízos fiscais remanescente do regime de lucro real e não utilizado poderá ser compensado caso a empresa opte por outro regime de tributação (como o lucro presumido) e venha a retornar posteriormente ao regime de lucro real, desde que observados os prazos e normas pertinentes à compensação."
A absorção na escrituração comercial de prejuízos contábeis impede a  compensação dos prejuízos fiscais?,"A absorção na escrituração comercial de prejuízos contábeis apurados mediante débito à conta de lucros acumulados, de reservas de lucros ou de capital, ao capital social, ou à conta de sócios, matriz ou titular de empresa individual, não impede a compensação dos prejuízos fiscais.","Não, a absorção na escrituração comercial de prejuízos contábeis não impede a compensação dos prejuízos fiscais. A legislação e os princípios contábeis mencionados tratam da regularidade do procedimento contábil para a manutenção da integridade do capital social e da determinação do lucro real, mas não estabelecem que a escrituração da absorção de prejuízos comerciais bloqueie a compensação de prejuízos fiscais. O foco das normas citadas é assegurar que a eliminação do prejuízo seja feita de forma técnica e regular, respeitando a equivalência entre o débito à conta dos sócios e o crédito existente, para evitar distorções no patrimônio líquido e na base de cálculo do imposto de renda."
"A pessoa jurídica que explora atividade rural e que tenha utilizado o benefício  fiscal da depreciação incentivada, ao mudar para o regime de tributação do lucro  presumido ou arbitrado deve adicionar à base de cálculo do imposto de renda o  saldo dessa depreciação?","Não. A reversão da depreciação incentivada que deve ser adicionado ao lucro líquido para determinação do lucro real e controlada na Parte B do e-Lalur e na Parte B do e- Lacs, não é a decorrente de tributação diferida, uma vez que a adição se impõe em virtude de anular os efeitos decorrentes da depreciação normal consignada na escrituração comercial da pessoa jurídica rural. No regime de tributação do lucro presumido ou arbitrado, prescinde-se da escrita regular, e, em consequência, não há o aludido efeito de depreciação normal a ser compensado pela adição.","Não, a pessoa jurídica que explora atividade rural e tenha utilizado o benefício fiscal da depreciação incentivada não pode optar pela tributação com base no lucro presumido ou no resultado presumido. A legislação estabelece que essa opção é vedada caso a empresa utilize qualquer incentivo aplicável a essa atividade. Portanto, a situação descrita na pergunta (optar pelo regime presumido após ter utilizado o incentivo) é incompatível com a norma, impedindo a mudança de regime nessas condições."
Pessoa jurídica que retornar ao lucro real poderá fazer jus à depreciação  acelerada incentivada?,"Sim. Retornando à tributação com base no lucro real a pessoa jurídica deverá adicionar o encargo de depreciação normal registrado na escrituração comercial, relativo a bens já totalmente depreciados, ao resultado da atividade rural, efetuando a baixa do respectivo valor no saldo da depreciação incentivada controlado na Parte B do e-Lalur e do e-Lacs.","Sim, a pessoa jurídica rural que retornar à tributação com base no lucro real poderá fazer jus ao benefício da depreciação incentivada (acelerada), desde que o bem seja utilizado na atividade rural própria.

Conforme a legislação, se o bem já tiver sido totalmente depreciado na forma do artigo 260, a empresa deverá adicionar o encargo de depreciação normal ao resultado líquido para fins de determinação do lucro real e efetuar a baixa do valor no saldo da depreciação incentivada. Além disso, caso o bem tenha sido desviado para outras atividades e posteriormente retorne à produção rural própria, a pessoa jurídica poderá voltar a fazer jus ao benefício, excluindo do resultado líquido a diferença entre o custo de aquisição e a depreciação acumulada até a época."
"Como deverá proceder a pessoa jurídica que explora atividade rural com  tributação pelo lucro real e, posteriormente, venha a optar pela tributação com  base no lucro presumido ou arbitrado, e vier a alienar o bem depreciado com o  incentivo fiscal?","A pessoa jurídica rural que tiver usufruído o benefício fiscal da depreciação acelerada incentivada, vindo, posteriormente, a ser tributada pelo lucro presumido ou arbitrado, caso aliene o bem depreciado com o incentivo durante a permanência nesses regimes, deverá adicionar à base de cálculo para determinação do lucro presumido ou arbitrado o saldo remanescente da depreciação não realizada.",A pessoa jurídica deverá adicionar à base de cálculo para determinação do lucro presumido e do resultado presumido o saldo remanescente da depreciação não realizada.
