Q,A,A_model
"Qual o destino a ser dado aos imóveis integrantes do ativo (patrimônio) da  empresa individual quando, completado o prazo de 36 (trinta e seis) meses  consecutivos sem promover incorporações ou loteamentos, ocorrer o término  da equiparação à pessoa jurídica?","Permanecerão no ativo da empresa individual, para efeito de tributação como lucro da pessoa jurídica: a) as unidades imobiliárias e os lotes de terrenos integrantes de incorporações ou loteamentos, até sua alienação e, após esta, o saldo a receber, até o recebimento total do preço; b) o saldo a receber do preço dos imóveis então alienados, até seu recebimento total.","Os imóveis (unidades imobiliárias e lotes de terreno) permanecem no ativo da empresa individual até que sejam alienados e o preço seja totalmente recebido, bem como permanecem no ativo os saldos a receber de imóveis já vendidos até seu recebimento integral.  

A pessoa física pode encerrar a empresa individual, desde que recolha o imposto de renda como se:  
1) os imóveis ainda não vendidos fossem alienados à vista, pelo preço de mercado; e  
2) os saldos a receber de imóveis já vendidos fossem recebidos integralmente."
Como determinar o capital da empresa individual no caso de pessoa física  equiparada por prática de operações imobiliárias?,"O capital da empresa individual, no início de cada período de apuração (trimestral ou anual), será representado pela soma dos valores dos imóveis constantes do seu ativo com os valores a receber relativos ao custo dos imóveis já vendidos em períodos de apuração anteriores.","O capital da empresa individual, no caso da pessoa física equiparada por prática de operações imobiliárias, é formado assim:

1. **Identificar os imóveis ligados à atividade imobiliária**  
   - Terrenos ou glebas onde sejam promovidos loteamentos ou incorporações, incluindo as construções e benfeitorias feitas nesses imóveis.  
   - Outros imóveis utilizados nas operações da empresa (terreno, construções e benfeitorias).

2. **Levantar os valores efetivamente investidos pelo titular pessoa física**  
   - Somar tudo o que a pessoa física efetivamente desembolsou (pagou) na aquisição dos terrenos/glevas e na realização de construções e benfeitorias, em qualquer época, até a data da equiparação.

3. **Corrigir monetariamente esses custos até a data da equiparação**  
   - Aplicar correção monetária, com base na variação das Obrigações Reajustáveis do Tesouro Nacional, desde cada pagamento efetuado até a data da equiparação, sobre o valor efetivamente pago em cada desembolso.

4. **Capital da empresa individual**  
   - A soma:
     - dos recursos efetivamente investidos nesses imóveis,  
     - mais a correção monetária calculada como acima,  
   constitui o **capital da empresa individual no início de cada exercício**.

Esse capital servirá, inclusive, como base para fins de apuração da manutenção do capital de giro dedutível do lucro tributável."
O que é cisão de uma sociedade?,"A cisão é a operação pela qual a sociedade transfere todo ou somente uma parcela do seu patrimônio para uma ou mais sociedades, constituídas para esse fim ou já existentes, extinguindo-se a sociedade cindida, se houver versão de todo o seu patrimônio, ou dividindo-se o seu capital, se parcial a versão.","Cisão é a operação societária pela qual uma companhia transfere partes do seu patrimônio para uma ou mais sociedades, que podem ser novas ou já existentes.

Ela pode ocorrer de duas formas principais:
- **Cisão total**: a companhia transfere todo o seu patrimônio para outras sociedades e é extinta.
- **Cisão parcial**: apenas parte do patrimônio é transferida, e a companhia cindida continua existindo, com seu capital dividido ou reduzido conforme a parcela transferida."
Como proceder com relação à sociedade cindida?,"Efetivada a cisão com extinção da sociedade cindida, caberá aos administradores das sociedades que tiverem absorvido parcelas do seu patrimônio promover o arquivamento e a publicação dos atos da operação. Na cisão com versão parcial do patrimônio esta obrigação caberá aos administradores da companhia cindida e da que absorver parcela do seu patrimônio.","Na cisão, o tratamento da sociedade cindida depende do tipo de cisão realizada:

1. **Cisão total (com extinção da sociedade cindida)**  
   - Todo o patrimônio é transferido para uma ou mais sociedades.  
   - A sociedade cindida é extinta.  
   - As sociedades que recebem parcelas do patrimônio sucedem a cindida em seus direitos e obrigações, na proporção dos patrimônios líquidos transferidos.  
   - Os administradores das sociedades que absorveram o patrimônio devem providenciar o arquivamento e a publicação dos atos da operação.  
   - As ações da sociedade cindida são substituídas por ações das sociedades que receberam o patrimônio, na mesma proporção das que os acionistas possuíam, salvo se todos os acionistas (inclusive sem voto) aprovarem proporção diferente.

2. **Cisão parcial (a sociedade cindida continua existindo)**  
   - Apenas parte do patrimônio é transferida para outra(s) sociedade(s).  
   - A sociedade cindida permanece existindo, com capital dividido ou ajustado em função da parcela transferida.  
   - A sociedade que absorver a parcela do patrimônio sucede a cindida nos direitos e obrigações relacionados no ato da cisão.  
   - O dever de promover o arquivamento e a publicação dos atos da operação é dos administradores da sociedade cindida e da sociedade que absorver o patrimônio.  
   - As ações integralizadas com a parcela de patrimônio transferida são atribuídas aos acionistas da cindida, em substituição às extintas, na proporção das que possuíam, salvo aprovação unânime para proporção diversa.

Em síntese, deve-se verificar se a cisão é total ou parcial para definir se a sociedade cindida será extinta ou continuará existindo com capital ajustado, bem como providenciar a sucessão de direitos e obrigações, a substituição das ações e o arquivamento/publicação dos atos."
Quais são os contribuintes do imposto de renda da pessoa jurídica?,"São contribuintes e, portanto, estão sujeitas ao pagamento do imposto de renda da pessoa jurídica as pessoas jurídicas e as pessoas físicas a elas equiparadas, domiciliadas no País.","São contribuintes do Imposto de Renda da Pessoa Jurídica (IRPJ):

1. As pessoas jurídicas em geral (sociedades, associações, fundações, etc.) cujos lucros são apurados conforme o Regulamento do Imposto de Renda.  
2. As empresas individuais tratadas como pessoa jurídica para fins de apuração de lucros.  

Além disso, são equiparados a pessoas jurídicas, para fins de incidência do imposto:

- Entidades em liquidação extrajudicial ou em falência, quanto às operações realizadas durante o período de realização do ativo e pagamento do passivo.  
- Empresas públicas, sociedades de economia mista e suas subsidiárias, nas mesmas condições das demais pessoas jurídicas.  
- Sociedades cooperativas de consumo que tenham por objeto a compra e fornecimento de bens aos consumidores.  
- Fundos de investimento imobiliário, nas condições em que a lei determina que sejam tributados como pessoas jurídicas."
O que são “despesas incorridas”?,"Despesas incorridas são aquelas de competência do período de apuração, relativas a bens empregados ou a serviços consumidos nas transações ou operações exigidas pela atividade da empresa, tenham sido pagas ou não. De acordo com o PN CST nº 58, de 1977, a obrigação de pagar determinada despesa (enquadrável como operacional) nasce quando, em face da relação jurídica que lhe deu causa, já se verificaram todos os pressupostos materiais que a tornaram incondicional, vale dizer, exigível independentemente de qualquer prestação por parte do respectivo credor. Despesas incorridas são, portanto, aquelas decorrentes de bens empregados ou de serviços consumidos nas transações ou operações exigidas pela atividade da empresa, em relação às quais já tenha nascido a obrigação correspondente, ainda que o respectivo pagamento venha a ocorrer em período subsequente.","“Despesas incorridas” são aquelas em que:

- já nasceu a obrigação de pagá‑las (todos os pressupostos materiais da obrigação já se verificaram, tornando‑a incondicional e exigível, independentemente de qualquer prestação futura do credor);
- seu valor está determinado ou é facilmente quantificável;
- o pagamento, porém, só ocorrerá em exercício (ano) subsequente.

Ou seja, são despesas já consumidas e juridicamente devidas no exercício, ainda que o desembolso em dinheiro só vá acontecer depois."
Quais são os gastos com a implantação de uma indústria que deverão ser  considerados como “despesas pré-operacionais”?,"Todas as despesas necessárias à organização e implantação ou ampliação de empresas, inclusive aquelas de cunho administrativo, pagas ou incorridas até o início de suas operações ou plena utilização das instalações, são pré-operacionais ou pré-industriais. A empresa deverá imobilizar as aquisições de bens e direitos, classificáveis no ativo permanente, e lançar em despesas pré-operacionais as despesas, respeitando, sempre, as condições gerais de dedutibilidade e os limites estabelecidos pela legislação tributária, já que estes limites são válidos tanto para as despesas operacionais quanto para as pré-operacionais.","Devem ser considerados como “despesas pré‑operacionais” todos os dispêndios de organização necessários e anteriores ao começo das atividades da empresa (inclusive de natureza administrativa), bem como aqueles exigidos na fase de implantação ou expansão do empreendimento industrial, desde que ainda ocorridos antes do início efetivo das operações da indústria.

Em outras palavras, são gastos de mesma natureza das despesas operacionais (inclusive administrativas), mas realizados no período de organização/implantação da fábrica, antes do início da atividade produtiva normal, devendo ser capitalizados para futura amortização, e não lançados diretamente como despesa do exercício."
Como as empresas não imobiliárias devem classificar a conta representativa de  “construções em andamento”?,"Para as empresas que não explorem a atividade imobiliária, as aplicações que representem construções em andamento devem ser classificadas em conta do ativo permanente (imobilizado). No caso de empreendimento que envolva a construção de bens de naturezas diversas, a empresa deverá fazer a distribuição contábil dos acréscimos de maneira a permitir, ao término da construção, a correta identificação de cada bem, segundo sua natureza e as taxas anuais de depreciação a eles aplicáveis.",Empresas não imobiliárias devem classificar a conta “construções em andamento” no ativo imobilizado.
Como deverão ser tratados os reajustes posteriores à época do recebimento do  bem adquirido por meio de consórcio?,"As variações do saldo devedor que ocorrerem no futuro, decorrentes da modificação no valor das prestações, serão refletidas nas contas que registram a obrigação, sendo sua contrapartida considerada como variação monetária passiva (ou ativa).","Os reajustes que ocorrerem após o recebimento do bem, decorrentes de modificações no valor das prestações, devem ser registrados diretamente na conta que representa a obrigação (saldo devedor).  

Essas variações do saldo devedor, para mais ou para menos, devem ser contabilizadas como variação monetária ativa (se reduzirem a obrigação) ou variação monetária passiva (se aumentarem a obrigação)."
"Quando devem ser baixados os bens obsoletos, constantes do Ativo Imobilizado  da pessoa jurídica?","Quaisquer bens constantes do ativo imobilizado da pessoa jurídica, quer estejam totalmente depreciados ou não, somente podem ser baixados da contabilidade e do controle patrimonial concomitantemente à efetiva baixa física do bem.","Os bens obsoletos do Ativo Imobilizado devem ser baixados contabilmente no momento em que ocorrer a sua baixa física, ou seja, quando houver a efetiva saída desses bens do patrimônio da pessoa jurídica. Enquanto não houver a baixa física, o bem deve permanecer registrado na contabilidade."
"Quais as alíquotas aplicáveis sobre o lucro, para determinar o imposto de renda  devido pela pessoa jurídica em cada período de apuração?","A partir do ano-calendário de 1996, as pessoas jurídicas, independentemente da forma de constituição e da natureza da atividade exercida, passaram a pagar o imposto de renda à alíquota de quinze por cento, incidente sobre a base de cálculo apurada na forma do lucro real, presumido ou arbitrado.","A pessoa jurídica está sujeita a:

- **15%** sobre todo o lucro (real, presumido ou arbitrado) do período de apuração;  
- **Adicional de 10%** sobre a parcela do lucro que **exceder** R$ 20.000,00 multiplicados pelo número de meses do respectivo período de apuração.

Esse adicional é calculado sem qualquer dedução."
Quando se considera devido o adicional do IRPJ e qual a alíquota aplicável no  seu cálculo?,"Sobre a parcela do lucro real, presumido ou arbitrado que exceder o valor resultante da multiplicação de R$ 20.000,00 (vinte mil reais) pelo número de meses do respectivo período de apuração, o adicional incidirá à alíquota de dez por cento. Aplica-se esse adicional, inclusive, na exploração da atividade rural e, também, nas hipóteses de incorporação, fusão e cisão.","O adicional do IRPJ é devido sempre que, no cálculo mensal, a base de cálculo do imposto exceder o valor de R$ 20.000,00.  

Nesse caso, aplica-se uma alíquota de 10% (dez por cento) sobre a parcela da base de cálculo que ultrapassar esses R$ 20.000,00."
O que se deve considerar como ajustes de exercícios (períodos) anteriores?,"Como ajustes de exercícios (períodos) anteriores serão consideradas apenas as regularizações decorrentes de efeitos de mudança de critério contábil, ou de retificação de erro imputável a determinado período anterior, e que não possam ser atribuídas a fatos subsequentes.","Devem ser considerados como ajustes de exercícios (períodos) anteriores apenas:

- os decorrentes de mudança de critério contábil, e  
- os decorrentes de retificação de erro imputável a determinado exercício anterior,

desde que esses efeitos não possam ser atribuídos a fatos ocorridos em períodos subsequentes."
O que são descontos incondicionais?,"Somente são consideradas, como descontos incondicionais, as parcelas redutoras do preço de vendas, quando constarem da nota fiscal de venda dos bens ou da fatura de serviços e não dependerem, para sua concessão, de evento posterior à emissão desses documentos.","Descontos incondicionais são reduções do preço de venda que:

- já constam na própria nota fiscal de venda do bem ou na fatura de serviços; e  
- não dependem de nenhum evento futuro (como atingir metas, pagar em determinada data, devoluções, etc.).

Ou seja, são descontos concedidos de forma definitiva e antecipada, no momento da emissão do documento de venda."
O que se considera sistema de contabilidade de custo integrado e coordenado  com o restante da escrituração?,"Considera-se sistema de contabilidade de custo integrado e coordenado com o restante da escrituração aquele: a) apoiado em valores originados da escrituração contábil (matéria-prima, mão-de-obra direta, custos gerais de fabricação); b) que permite a determinação contábil, ao fim de cada mês, do valor dos estoques de matérias-primas e outros materiais, produtos em elaboração e produtos acabados; c) apoiado em livros auxiliares, fichas, folhas contínuas, ou mapas de apropriação ou rateio, tidos em boa guarda e de registros coincidentes com aqueles constantes da escrituração principal; e d) que permita avaliar os estoques existentes na data de encerramento do período de apropriação de resultados de acordo com os custos efetivamente incorridos.","Considera-se sistema de contabilidade de custo integrado e coordenado com o restante da escrituração aquele que:

1. É apoiado em valores que vêm da própria escrituração contábil (como matéria-prima, mão de obra direta e custos gerais de fabricação);  
2. Permite determinar contabilmente, ao fim de cada mês, o valor dos estoques de matérias-primas e outros materiais, produtos em elaboração e produtos acabados;  
3. Está apoiado em livros auxiliares, fichas, folhas contínuas ou mapas de apropriação ou rateio, bem conservados e com registros que coincidam com os da escrituração principal; e  
4. Permite avaliar os estoques existentes na data de encerramento do período de apuração de resultados com base nos custos efetivamente incorridos."
"Podem ser consideradas, como custo ou despesa operacional, as aquisições, por  empresas que exploram serviços de hotelaria, restaurantes e similares, de  guarnições de cama, mesa e banho, e louças?","Sim. Poderá ser computado, como custo ou despesa operacional, o valor da aquisição de guarnições de cama, mesa e banho, e louça, utilizadas por empresas que exploram serviços de hotelaria, restaurantes e atividades similares.","Sim. As aquisições de guarnições de cama, mesa e banho, bem como de louças, utilizadas por empresas que exploram serviços de hotelaria, restaurantes e atividades similares podem ser computadas como custo ou despesa operacional."
"Como deverão ser consideradas as diferenças decorrentes de alterações na taxa  de câmbio ocorridas entre a data do fechamento do contrato de câmbio e a data  de embarque, para efeito de registro da receita bruta de vendas nas exportações  de produtos manufaturados nacionais?","As diferenças decorrentes de alterações na taxa de câmbio ocorridas entre a data do fechamento do contrato de câmbio e a data do embarque devem ser consideradas como variações monetárias ativas ou passivas, conforme o caso.","As diferenças decorrentes de alterações na taxa de câmbio, ocorridas entre a data do fechamento do contrato de câmbio e a data do embarque, devem ser consideradas como variações monetárias passivas ou ativas, e não como parte da receita bruta de vendas."
"Em que consiste a exaustão, em termos contábeis?","Exaurir significa esgotar completamente. Em termos contábeis, a exaustão se relaciona com a perda de valor dos bens ou direitos do ativo, ao longo do tempo, decorrentes de sua exploração (extração ou aproveitamento).","Em termos contábeis, a exaustão é o registro periódico da perda de valor de direitos cujo objeto sejam recursos minerais ou florestais, ou de bens aplicados na exploração desses recursos.  

Ela reflete, ao longo do tempo, o consumo ou a redução das reservas exploráveis (por exemplo, em minas, jazidas, florestas destinadas a corte), reconhecendo contabilmente a diminuição do valor do ativo à medida que ocorre a exploração."
Como os direitos sujeitos à exaustão serão apresentados no balanço?,"No balanço, os direitos serão classificados no ativo imobilizado e deverão ser avaliados pelo custo de aquisição, deduzido do saldo da respectiva conta de exaustão acumulada.","Serão apresentados no ativo imobilizado pelo custo de aquisição, deduzido do saldo da conta de exaustão, que registra periodicamente a perda de valor decorrente da exploração dos recursos a que esses direitos se referem."
Como deve proceder o contribuinte que deixou de contabilizar ou contabilizou  a menor o valor da provisão para o imposto sobre a renda?,"Deve, no curso do período de apuração seguinte, mediante lançamento de ajuste em contas próprias, com efeitos retroativos ao início do período de apuração, regularizar sua situação contábil pelo registro do valor da provisão (ou da diferença a menor apurada), a débito de conta do patrimônio líquido (prejuízos acumulados).","O contribuinte deve retificar a escrituração contábil, reconhecendo a provisão correta para o imposto de renda na data a que ela se refere. Em termos práticos:

1. **Identificar o erro** (período e valor da provisão não registrada ou registrada a menor).
2. **Lançar o ajuste contábil**:
   - Débito em despesa de imposto de renda (resultado do exercício correspondente);
   - Crédito em provisão para imposto de renda (passivo circulante ou não circulante, conforme o prazo de exigibilidade).
3. **Se o erro for de exercício já encerrado**, deve-se proceder à correção por meio de ajustes de exercícios anteriores, observando as normas contábeis e fiscais aplicáveis, e, se for o caso, retificar as declarações fiscais (DIPJ/ECF) daquele período.
4. **Reclassificar adequadamente no balanço**, mantendo a provisão no grupo de passivo correspondente (circulante ou não circulante), de forma a refletir corretamente a obrigação tributária."
As sociedades por ações poderão ter quantos conselheiros fiscais?,"O conselho fiscal será composto de, no mínimo, 3 (três), e no máximo, 5 (cinco) membros, e suplentes em igual número, acionistas ou não, eleitos pela assembleia- geral.","As sociedades por ações poderão ter, no conselho fiscal, no mínimo 3 e no máximo 5 membros."
"Existe a possibilidade de serem deduzidas, para fins do imposto de renda, as  perdas havidas na alienação de investimentos oriundos de incentivos fiscais?","Não. A legislação fiscal não admite a dedutibilidade, na apuração do lucro real, da perda de capital decorrente de alienação ou baixa de investimentos adquiridos mediante dedução do imposto de renda devido pela pessoa jurídica, como, por exemplo, os incentivos fiscais para o Finor, Finam e Funres. O valor da perda apurada contabilmente deverá ser adicionado ao lucro líquido, para fins de determinação do lucro real, no Lalur, Parte A.","Não, não é possível deduzir, para fins de determinação do lucro real e, consequentemente, do imposto de renda, as perdas apuradas na alienação ou baixa de investimentos que tenham sido adquiridos por meio de incentivos fiscais (isto é, mediante dedução do próprio imposto de renda devido pela pessoa jurídica)."
