Q,A,A_model
Quando se considera devido o adicional do IRPJ e qual a alíquota aplicável no  seu cálculo?,"Sobre a parcela do lucro real, presumido ou arbitrado que exceder o valor resultante da multiplicação de R$ 20.000,00 (vinte mil reais) pelo número de meses do respectivo período de apuração, o adicional incidirá à alíquota de dez por cento. Aplica-se esse adicional, inclusive, na exploração da atividade rural e, também, nas hipóteses de incorporação, fusão e cisão.","O adicional do imposto sobre a renda é devido quando a parcela da base de cálculo, apurada mensalmente, exceder R$ 20.000,00, sendo aplicável a alíquota de dez por cento sobre esse valor excedente."
O que se deve considerar como ajustes de exercícios (períodos) anteriores?,"Como ajustes de exercícios (períodos) anteriores serão consideradas apenas as regularizações decorrentes de efeitos de mudança de critério contábil, ou de retificação de erro imputável a determinado período anterior, e que não possam ser atribuídas a fatos subsequentes.","Como ajustes de exercícios anteriores serão considerados apenas aqueles decorrentes de efeitos da mudança de critério contábil ou da retificação de erro imputável a determinado exercício anterior, desde que não possam ser atribuídos a fatos subsequentes."
O que são descontos incondicionais?,"Somente são consideradas, como descontos incondicionais, as parcelas redutoras do preço de vendas, quando constarem da nota fiscal de venda dos bens ou da fatura de serviços e não dependerem, para sua concessão, de evento posterior à emissão desses documentos.",Descontos incondicionais são parcelas redutoras do preço de venda que constam da nota fiscal de venda dos bens ou da fatura de serviços e que não dependem de qualquer evento posterior à emissão desses documentos.
O que se considera sistema de contabilidade de custo integrado e coordenado  com o restante da escrituração?,"Considera-se sistema de contabilidade de custo integrado e coordenado com o restante da escrituração aquele: a) apoiado em valores originados da escrituração contábil (matéria-prima, mão-de-obra direta, custos gerais de fabricação); b) que permite a determinação contábil, ao fim de cada mês, do valor dos estoques de matérias-primas e outros materiais, produtos em elaboração e produtos acabados; c) apoiado em livros auxiliares, fichas, folhas contínuas, ou mapas de apropriação ou rateio, tidos em boa guarda e de registros coincidentes com aqueles constantes da escrituração principal; e d) que permita avaliar os estoques existentes na data de encerramento do período de apropriação de resultados de acordo com os custos efetivamente incorridos.","Considera-se sistema de contabilidade de custo integrado e coordenado com o restante da escrituração aquele que:

I - seja apoiado em valores originados da escrituração, como matéria-prima, mão de obra direta e custos gerais de fabricação;
II - permita a determinação contábil do valor dos estoques de matérias-primas, outros materiais, produtos em elaboração e produtos acabados ao fim de cada mês;
III - seja apoiado em mapas de apropriação ou rateio, fichas, folhas contínuas ou livros auxiliares, mantidos em boa guarda e com registros coincidentes com a escrituração principal;
IV - permita avaliar os estoques existentes na data de encerramento do período de apropriação de resultados com base nos custos efetivamente incorridos."
"Podem ser consideradas, como custo ou despesa operacional, as aquisições, por  empresas que exploram serviços de hotelaria, restaurantes e similares, de  guarnições de cama, mesa e banho, e louças?","Sim. Poderá ser computado, como custo ou despesa operacional, o valor da aquisição de guarnições de cama, mesa e banho, e louça, utilizadas por empresas que exploram serviços de hotelaria, restaurantes e atividades similares.","Sim, o valor de aquisição de guarnições de cama, mesa e banho e a louça podem ser computados como custo ou despesa operacional por empresas que exploram serviços de hotelaria, restaurantes e atividades similares."
"Como deverão ser consideradas as diferenças decorrentes de alterações na taxa  de câmbio ocorridas entre a data do fechamento do contrato de câmbio e a data  de embarque, para efeito de registro da receita bruta de vendas nas exportações  de produtos manufaturados nacionais?","As diferenças decorrentes de alterações na taxa de câmbio ocorridas entre a data do fechamento do contrato de câmbio e a data do embarque devem ser consideradas como variações monetárias ativas ou passivas, conforme o caso.",As diferenças decorrentes de alteração na taxa de câmbio ocorridas entre a data do fechamento do contrato de câmbio e a data do embarque serão consideradas como variações monetárias passivas ou ativas.
"Em que consiste a exaustão, em termos contábeis?","Exaurir significa esgotar completamente. Em termos contábeis, a exaustão se relaciona com a perda de valor dos bens ou direitos do ativo, ao longo do tempo, decorrentes de sua exploração (extração ou aproveitamento).","A exaustão consiste no registro periódico da diminuição do valor de direitos cujo objeto sejam recursos minerais ou florestais, ou bens aplicados na exploração desses recursos, decorrente da sua exploração."
Como os direitos sujeitos à exaustão serão apresentados no balanço?,"No balanço, os direitos serão classificados no ativo imobilizado e deverão ser avaliados pelo custo de aquisição, deduzido do saldo da respectiva conta de exaustão acumulada.","Os direitos classificados no imobilizado que estejam sujeitos à exaustão (recursos minerais, florestais ou bens aplicados nessa exploração) serão avaliados pelo custo de aquisição, deduzido do saldo da respectiva conta de exaustão."
Como deve proceder o contribuinte que deixou de contabilizar ou contabilizou  a menor o valor da provisão para o imposto sobre a renda?,"Deve, no curso do período de apuração seguinte, mediante lançamento de ajuste em contas próprias, com efeitos retroativos ao início do período de apuração, regularizar sua situação contábil pelo registro do valor da provisão (ou da diferença a menor apurada), a débito de conta do patrimônio líquido (prejuízos acumulados).",Eu não sei.
As sociedades por ações poderão ter quantos conselheiros fiscais?,"O conselho fiscal será composto de, no mínimo, 3 (três), e no máximo, 5 (cinco) membros, e suplentes em igual número, acionistas ou não, eleitos pela assembleia- geral.","O conselho fiscal será composto de, no mínimo, 3 (três) e, no máximo, 5 (cinco) membros, com suplentes em igual número."
"Existe a possibilidade de serem deduzidas, para fins do imposto de renda, as  perdas havidas na alienação de investimentos oriundos de incentivos fiscais?","Não. A legislação fiscal não admite a dedutibilidade, na apuração do lucro real, da perda de capital decorrente de alienação ou baixa de investimentos adquiridos mediante dedução do imposto de renda devido pela pessoa jurídica, como, por exemplo, os incentivos fiscais para o Finor, Finam e Funres. O valor da perda apurada contabilmente deverá ser adicionado ao lucro líquido, para fins de determinação do lucro real, no Lalur, Parte A.","Não, a perda apurada na alienação ou na baixa de investimento adquirido por meio de dedução do imposto sobre a renda devido pela pessoa jurídica não será dedutível para fins de determinação do lucro real."
Qual o tratamento tributário aplicável ao prejuízo fiscal apurado por Sociedade  em Conta de Participação (SCP)?,"O prejuízo fiscal apurado por Sociedade em Conta de Participação (SCP), somente poderá ser compensado com o lucro real decorrente da mesma SCP. É vedada a compensação de prejuízos fiscais e lucros entre duas ou mais SCP, ou entre estas e o sócio ostensivo.",O prejuízo fiscal apurado por uma sociedade em conta de participação só pode ser compensado com o lucro real da própria sociedade. É proibida a compensação de prejuízos fiscais e lucros entre diferentes sociedades em conta de participação ou entre estas e o sócio ostensivo.
"A pessoa jurídica que tiver prejuízo fiscal de períodos de apuração anteriores  devidamente apurado e controlado no Lalur, vindo a se submeter à tributação  utilizando-se de outra base que não a do lucro real, perderá o direito de  compensar este prejuízo?","O direito à compensação dos prejuízos fiscais, desde que estejam devidamente apurados e controlados na parte B do Lalur, somente poderá ser exercido quando a pessoa jurídica for tributada com base no lucro real, pois quando a forma de tributação for outra não há que se falar em apurar ou compensar prejuízos fiscais. Esse direito, entretanto, não será prejudicado ainda que o contribuinte possa, em algum período de apuração, ter sido tributado com base no lucro presumido ou arbitrado. Assim, no período-base em que retornar à tributação com base no lucro real poderá compensar o prejuízo fiscal constante no Lalur, Parte B, observada a legislação vigente à época da compensação.","Não, a pessoa jurídica não perde o direito de compensar esse prejuízo, pois caso ela retorne ao regime de regime de tributação pelo lucro real, o saldo de prejuízos fiscais remanescente e não utilizado poderá ser compensado, desde que observados os prazos e normas pertinentes."
A absorção na escrituração comercial de prejuízos contábeis impede a  compensação dos prejuízos fiscais?,"A absorção na escrituração comercial de prejuízos contábeis apurados mediante débito à conta de lucros acumulados, de reservas de lucros ou de capital, ao capital social, ou à conta de sócios, matriz ou titular de empresa individual, não impede a compensação dos prejuízos fiscais.","As informações fornecidas não mencionam a compensação de prejuízos fiscais, tratando-se a análise exclusivamente da regularidade do procedimento contábil de eliminação de prejuízos acumulados no patrimônio líquido e seus reflexos na apuração do lucro real e na correção monetária. Portanto, não é possível afirmar se a absorção de prejuízos contábeis impede a compensação de prejuízos fiscais com base no texto apresentado."
"A pessoa jurídica que explora atividade rural e que tenha utilizado o benefício  fiscal da depreciação incentivada, ao mudar para o regime de tributação do lucro  presumido ou arbitrado deve adicionar à base de cálculo do imposto de renda o  saldo dessa depreciação?","Não. A reversão da depreciação incentivada que deve ser adicionado ao lucro líquido para determinação do lucro real e controlada na Parte B do e-Lalur e na Parte B do e- Lacs, não é a decorrente de tributação diferida, uma vez que a adição se impõe em virtude de anular os efeitos decorrentes da depreciação normal consignada na escrituração comercial da pessoa jurídica rural. No regime de tributação do lucro presumido ou arbitrado, prescinde-se da escrita regular, e, em consequência, não há o aludido efeito de depreciação normal a ser compensado pela adição.","Não, pois a pessoa jurídica rural só poderá optar pela tributação com base no lucro presumido e no resultado presumido desde que não utilize qualquer incentivo aplicável a essa atividade."
Pessoa jurídica que retornar ao lucro real poderá fazer jus à depreciação  acelerada incentivada?,"Sim. Retornando à tributação com base no lucro real a pessoa jurídica deverá adicionar o encargo de depreciação normal registrado na escrituração comercial, relativo a bens já totalmente depreciados, ao resultado da atividade rural, efetuando a baixa do respectivo valor no saldo da depreciação incentivada controlado na Parte B do e-Lalur e do e-Lacs.","A pessoa jurídica rural que retornar à tributação com base no lucro real deverá adicionar ao resultado líquido do período de apuração o encargo de depreciação normal registrado na escrituração comercial relativo a bens que já tenham sido totalmente depreciados por meio da depreciação incentivada, efetuando a baixa do respectivo valor no saldo controlado na parte B do e-Lalur e do e-Lacs."
"Como deverá proceder a pessoa jurídica que explora atividade rural com  tributação pelo lucro real e, posteriormente, venha a optar pela tributação com  base no lucro presumido ou arbitrado, e vier a alienar o bem depreciado com o  incentivo fiscal?","A pessoa jurídica rural que tiver usufruído o benefício fiscal da depreciação acelerada incentivada, vindo, posteriormente, a ser tributada pelo lucro presumido ou arbitrado, caso aliene o bem depreciado com o incentivo durante a permanência nesses regimes, deverá adicionar à base de cálculo para determinação do lucro presumido ou arbitrado o saldo remanescente da depreciação não realizada.",A pessoa jurídica deverá adicionar o saldo remanescente da depreciação não realizada à base de cálculo para a determinação do lucro presumido e do resultado presumido.
Poderá haver mudança da opção para o contribuinte que já efetuou o  recolhimento da primeira quota ou de quota única com base no lucro  presumido?,"Como regra, não há a possibilidade de mudança. A opção pela tributação com base no lucro presumido será definitiva em relação a todo o ano-calendário. Todavia, abre-se exceção quando ocorrer qualquer das hipóteses de arbitramento previstas na legislação tributária, situação em que a pessoa jurídica poderá, desde que conhecida a receita bruta, determinar o lucro tributável segundo as regras relativas ao regime de tributação com base no lucro arbitrado.","Não, a opção pela tributação com base no lucro presumido é definitiva em relação a todo o ano-calendário."
A pessoa jurídica que optar pelo lucro presumido poderá em algum período de  apuração trimestral ser tributada com base no lucro real?,"Sim. Na hipótese de haver pago o imposto com base no lucro presumido e, em relação ao mesmo ano-calendário, incorrer em situação de obrigatoriedade de apuração pelo lucro real por ter auferido lucros, rendimentos ou ganhos de capital oriundos do exterior, deverá apurar o IRPJ e a CSLL sob o regime de apuração pelo lucro real trimestral a partir, inclusive, do trimestre da ocorrência do fato. Tal situação também é possível de ocorrer na hipótese de exclusão do Refis de empresa incluída neste programa como sendo do lucro presumido, embora obrigada ao lucro real.","Sim. A pessoa jurídica que tiver pago o imposto com base no lucro presumido e, no mesmo ano-calendário, incorrer em situação de obrigatoriedade de apuração pelo lucro real (como ao auferir lucros, rendimentos ou ganhos de capital oriundos do exterior), deverá apurar o IRPJ e a CSLL sob o regime de lucro real trimestral a partir do trimestre em que ocorreu o fato."
"Pessoa Jurídica que apresentou declaração com base no lucro presumido  poderá, após a entrega, pedir retificação para efeito de declarar pelo lucro real?","Após a entrega da declaração de informações com base no lucro presumido, não há mais como o contribuinte alterar a sua opção. Entretanto, será admitida a retificação da declaração quando o contribuinte comprovar ter exercido irregularmente a opção pelo lucro presumido, na hipótese em que a legislação fiscal expressamente torne obrigatória a sua tributação com base no lucro real; ou, ainda, quando for constatado tal fato por meio de procedimento de ofício, o qual poderá adotar a tributação com base no lucro real quando exigido por lei, ou o lucro arbitrado, dependendo do caso.","Não, não será admitida a retificação da ECF que tenha por objetivo a mudança do regime de tributação, exceto para fins de adoção do lucro arbitrado nos casos determinados pela legislação."
