Q,A,A_model
"Qual o destino a ser dado aos imóveis integrantes do ativo (patrimônio) da  empresa individual quando, completado o prazo de 36 (trinta e seis) meses  consecutivos sem promover incorporações ou loteamentos, ocorrer o término  da equiparação à pessoa jurídica?","Permanecerão no ativo da empresa individual, para efeito de tributação como lucro da pessoa jurídica: a) as unidades imobiliárias e os lotes de terrenos integrantes de incorporações ou loteamentos, até sua alienação e, após esta, o saldo a receber, até o recebimento total do preço; b) o saldo a receber do preço dos imóveis então alienados, até seu recebimento total.",As unidades imobiliárias e os lotes de terrenos integrantes de incorporações ou loteamentos permanecerão no ativo da empresa individual até sua alienação e o recebimento total do preço. O saldo a receber do preço de imóveis já alienados também permanecerá até seu recebimento total.
Como determinar o capital da empresa individual no caso de pessoa física  equiparada por prática de operações imobiliárias?,"O capital da empresa individual, no início de cada período de apuração (trimestral ou anual), será representado pela soma dos valores dos imóveis constantes do seu ativo com os valores a receber relativos ao custo dos imóveis já vendidos em períodos de apuração anteriores.","Os recursos realmente investidos pela pessoa física, titular da empresa individual, em qualquer momento, nos imóveis mencionados, juntamente com a correção monetária prevista, formam o capital da empresa individual no início de cada exercício. Isso é considerado para determinar a manutenção do capital de giro, que é dedutível do lucro tributável. Além disso, os custos do terreno, das construções e benfeitorias, desde o momento do pagamento até a data da equiparação, podem ser corrigidos monetariamente para determinar o valor de incorporação ao patrimônio da empresa individual."
O que é cisão de uma sociedade?,"A cisão é a operação pela qual a sociedade transfere todo ou somente uma parcela do seu patrimônio para uma ou mais sociedades, constituídas para esse fim ou já existentes, extinguindo-se a sociedade cindida, se houver versão de todo o seu patrimônio, ou dividindo-se o seu capital, se parcial a versão.","A cisão de uma sociedade é a operação na qual a empresa transfere partes do seu patrimônio para uma ou mais outras sociedades, que podem ser criadas especificamente para este fim ou já existentes. Se todo o patrimônio é transferido, a empresa original é extinta. Se apenas uma parte do patrimônio é transferida, o capital da empresa original é dividido. As novas empresas que recebem partes do patrimônio assumem os direitos e obrigações da empresa original, proporcionais ao patrimônio líquido transferido."
Como proceder com relação à sociedade cindida?,"Efetivada a cisão com extinção da sociedade cindida, caberá aos administradores das sociedades que tiverem absorvido parcelas do seu patrimônio promover o arquivamento e a publicação dos atos da operação. Na cisão com versão parcial do patrimônio esta obrigação caberá aos administradores da companhia cindida e da que absorver parcela do seu patrimônio.","Na cisão de uma sociedade, se houver versão de todo o seu patrimônio, a companhia cindida será extinta. Neste caso, as sociedades que absorverem parcelas do patrimônio da companhia cindida sucederão a esta, na proporção dos patrimônios líquidos transferidos, nos direitos e obrigações não relacionados. Se a versão for parcial do patrimônio, a companhia cindida continuará existindo com seu capital dividido. Após a cisão com extinção da companhia cindida, cabe aos administradores das sociedades que absorveram parcelas do seu patrimônio promover o arquivamento e publicação dos atos da operação."
Quais são os contribuintes do imposto de renda da pessoa jurídica?,"São contribuintes e, portanto, estão sujeitas ao pagamento do imposto de renda da pessoa jurídica as pessoas jurídicas e as pessoas físicas a elas equiparadas, domiciliadas no País.","Os contribuintes do imposto de renda da pessoa jurídica são as pessoas jurídicas e as empresas individuais. Isso inclui entidades em regimes de liquidação extrajudicial e de falência, empresas públicas, sociedades de economia mista e suas subsidiárias, sociedades cooperativas de consumo que tenham por objeto a compra e o fornecimento de bens aos consumidores, e o fundo de investimento imobiliário."
O que são “despesas incorridas”?,"Despesas incorridas são aquelas de competência do período de apuração, relativas a bens empregados ou a serviços consumidos nas transações ou operações exigidas pela atividade da empresa, tenham sido pagas ou não. De acordo com o PN CST nº 58, de 1977, a obrigação de pagar determinada despesa (enquadrável como operacional) nasce quando, em face da relação jurídica que lhe deu causa, já se verificaram todos os pressupostos materiais que a tornaram incondicional, vale dizer, exigível independentemente de qualquer prestação por parte do respectivo credor. Despesas incorridas são, portanto, aquelas decorrentes de bens empregados ou de serviços consumidos nas transações ou operações exigidas pela atividade da empresa, em relação às quais já tenha nascido a obrigação correspondente, ainda que o respectivo pagamento venha a ocorrer em período subsequente.","As ""despesas incorridas"" são aquelas para as quais, embora já tenha nascido a obrigação de pagamento, o momento ajustado para o pagamento, seu vencimento ou outra circunstância, determina que o pagamento ocorra em um exercício subsequente."
Quais são os gastos com a implantação de uma indústria que deverão ser  considerados como “despesas pré-operacionais”?,"Todas as despesas necessárias à organização e implantação ou ampliação de empresas, inclusive aquelas de cunho administrativo, pagas ou incorridas até o início de suas operações ou plena utilização das instalações, são pré-operacionais ou pré-industriais. A empresa deverá imobilizar as aquisições de bens e direitos, classificáveis no ativo permanente, e lançar em despesas pré-operacionais as despesas, respeitando, sempre, as condições gerais de dedutibilidade e os limites estabelecidos pela legislação tributária, já que estes limites são válidos tanto para as despesas operacionais quanto para as pré-operacionais.","As despesas pré-operacionais ou pré-industriais referem-se aos dispêndios de organização necessários e anteriores ao começo das atividades da empresa, bem como os posteriormente exigidos na expansão de empreendimentos industriais. Isso inclui despesas administrativas e outras despesas correlatas à implantação da fábrica antes do início de suas operações. Essas despesas devem ser contabilizadas de acordo com o estabelecido no Parecer Normativo CST nº 364/71."
Como as empresas não imobiliárias devem classificar a conta representativa de  “construções em andamento”?,"Para as empresas que não explorem a atividade imobiliária, as aplicações que representem construções em andamento devem ser classificadas em conta do ativo permanente (imobilizado). No caso de empreendimento que envolva a construção de bens de naturezas diversas, a empresa deverá fazer a distribuição contábil dos acréscimos de maneira a permitir, ao término da construção, a correta identificação de cada bem, segundo sua natureza e as taxas anuais de depreciação a eles aplicáveis.","As empresas não imobiliárias devem classificar a conta representativa de ""construções em andamento"" no imobilizado, de acordo com o disposto no artigo 179, inciso IV, da Lei nº 6.404, de 15 de dezembro de 1976, e com a interpretação dada pelo Parecer Normativo CST nº 108/78."
Como deverão ser tratados os reajustes posteriores à época do recebimento do  bem adquirido por meio de consórcio?,"As variações do saldo devedor que ocorrerem no futuro, decorrentes da modificação no valor das prestações, serão refletidas nas contas que registram a obrigação, sendo sua contrapartida considerada como variação monetária passiva (ou ativa).","As variações do saldo devedor que ocorrerem no futuro, devido a alterações no valor das prestações, serão refletidas na conta que registra a obrigação. Essas variações serão consideradas como variação monetária ativa ou passiva, de acordo com o caso."
"Quando devem ser baixados os bens obsoletos, constantes do Ativo Imobilizado  da pessoa jurídica?","Quaisquer bens constantes do ativo imobilizado da pessoa jurídica, quer estejam totalmente depreciados ou não, somente podem ser baixados da contabilidade e do controle patrimonial concomitantemente à efetiva baixa física do bem.","Os bens obsoletos, constantes do Ativo Imobilizado da pessoa jurídica, devem ser baixados quando se tornam imprestáveis antes do prazo estimado, em virtude de fatores não previsíveis, como obsolescência excepcional, caso fortuito ou força maior. A baixa contábil deve ocorrer concomitantemente à baixa física do bem, ou seja, com sua efetiva saída do patrimônio da empresa."
"Quais as alíquotas aplicáveis sobre o lucro, para determinar o imposto de renda  devido pela pessoa jurídica em cada período de apuração?","A partir do ano-calendário de 1996, as pessoas jurídicas, independentemente da forma de constituição e da natureza da atividade exercida, passaram a pagar o imposto de renda à alíquota de quinze por cento, incidente sobre a base de cálculo apurada na forma do lucro real, presumido ou arbitrado.","A alíquota do imposto de renda para pessoas jurídicas é de quinze por cento. No entanto, para a parcela do lucro real, presumido ou arbitrado que exceder o valor resultante da multiplicação de vinte mil reais pelo número de meses do respectivo período de apuração, há uma alíquota adicional de dez por cento."
Quando se considera devido o adicional do IRPJ e qual a alíquota aplicável no  seu cálculo?,"Sobre a parcela do lucro real, presumido ou arbitrado que exceder o valor resultante da multiplicação de R$ 20.000,00 (vinte mil reais) pelo número de meses do respectivo período de apuração, o adicional incidirá à alíquota de dez por cento. Aplica-se esse adicional, inclusive, na exploração da atividade rural e, também, nas hipóteses de incorporação, fusão e cisão.","O adicional do Imposto sobre a Renda das Pessoas Jurídicas (IRPJ) é devido quando a parcela da base de cálculo, apurada mensalmente, excede R$ 20.000,00. A alíquota aplicável no cálculo desse adicional é de dez por cento."
O que se deve considerar como ajustes de exercícios (períodos) anteriores?,"Como ajustes de exercícios (períodos) anteriores serão consideradas apenas as regularizações decorrentes de efeitos de mudança de critério contábil, ou de retificação de erro imputável a determinado período anterior, e que não possam ser atribuídas a fatos subsequentes.","Os ajustes de exercícios anteriores devem ser considerados como os efeitos da mudança de critério contábil ou da correção de erros atribuíveis a um período anterior específico, e que não podem ser associados a eventos subsequentes."
O que são descontos incondicionais?,"Somente são consideradas, como descontos incondicionais, as parcelas redutoras do preço de vendas, quando constarem da nota fiscal de venda dos bens ou da fatura de serviços e não dependerem, para sua concessão, de evento posterior à emissão desses documentos.","Descontos incondicionais são parcelas que reduzem o preço de venda, sendo estas constantes na nota fiscal de venda dos bens ou na fatura de serviços e não dependem de evento posterior à emissão desses documentos."
O que se considera sistema de contabilidade de custo integrado e coordenado  com o restante da escrituração?,"Considera-se sistema de contabilidade de custo integrado e coordenado com o restante da escrituração aquele: a) apoiado em valores originados da escrituração contábil (matéria-prima, mão-de-obra direta, custos gerais de fabricação); b) que permite a determinação contábil, ao fim de cada mês, do valor dos estoques de matérias-primas e outros materiais, produtos em elaboração e produtos acabados; c) apoiado em livros auxiliares, fichas, folhas contínuas, ou mapas de apropriação ou rateio, tidos em boa guarda e de registros coincidentes com aqueles constantes da escrituração principal; e d) que permita avaliar os estoques existentes na data de encerramento do período de apropriação de resultados de acordo com os custos efetivamente incorridos.","Um sistema de contabilidade de custo integrado e coordenado com o restante da escrituração é aquele que se baseia em valores originados da escrituração, como matéria-prima, mão de obra direta e custos gerais de fabricação. Ele permite a determinação contábil, ao fim de cada mês, do valor dos estoques de matérias-primas, produtos em elaboração e produtos acabados. Este sistema também se apoia em livros auxiliares, fichas, folhas contínuas ou mapas de apropriação ou rateio, mantidos em boa guarda e com registros coincidentes com os da escrituração principal. Além disso, permite avaliar os estoques existentes na data de encerramento do período de apropriação de resultados de acordo com os custos efetivamente incorridos."
"Podem ser consideradas, como custo ou despesa operacional, as aquisições, por  empresas que exploram serviços de hotelaria, restaurantes e similares, de  guarnições de cama, mesa e banho, e louças?","Sim. Poderá ser computado, como custo ou despesa operacional, o valor da aquisição de guarnições de cama, mesa e banho, e louça, utilizadas por empresas que exploram serviços de hotelaria, restaurantes e atividades similares.","Sim, as aquisições de guarnições de cama, mesa e banho, e louças, por empresas que exploram serviços de hotelaria, restaurantes e atividades similares, podem ser consideradas como custo ou despesa operacional."
"Como deverão ser consideradas as diferenças decorrentes de alterações na taxa  de câmbio ocorridas entre a data do fechamento do contrato de câmbio e a data  de embarque, para efeito de registro da receita bruta de vendas nas exportações  de produtos manufaturados nacionais?","As diferenças decorrentes de alterações na taxa de câmbio ocorridas entre a data do fechamento do contrato de câmbio e a data do embarque devem ser consideradas como variações monetárias ativas ou passivas, conforme o caso.","As diferenças decorrentes de alteração na taxa de câmbio, ocorridas entre a data do fechamento do contrato de câmbio e a data do embarque, serão consideradas como variações monetárias passivas ou ativas."
"Em que consiste a exaustão, em termos contábeis?","Exaurir significa esgotar completamente. Em termos contábeis, a exaustão se relaciona com a perda de valor dos bens ou direitos do ativo, ao longo do tempo, decorrentes de sua exploração (extração ou aproveitamento).","A exaustão, em termos contábeis, corresponde à perda do valor, decorrente da sua exploração, de direitos cujo objeto sejam recursos minerais ou florestais, ou bens aplicados nessa exploração."
Como os direitos sujeitos à exaustão serão apresentados no balanço?,"No balanço, os direitos serão classificados no ativo imobilizado e deverão ser avaliados pelo custo de aquisição, deduzido do saldo da respectiva conta de exaustão acumulada.","Os direitos sujeitos à exaustão serão apresentados no balanço pelo custo de aquisição, deduzido do saldo da respectiva conta de exaustão. Isso se aplica quando a perda do valor decorre da exploração de direitos cujo objeto sejam recursos minerais ou florestais, ou bens aplicados nessa exploração."
Como deve proceder o contribuinte que deixou de contabilizar ou contabilizou  a menor o valor da provisão para o imposto sobre a renda?,"Deve, no curso do período de apuração seguinte, mediante lançamento de ajuste em contas próprias, com efeitos retroativos ao início do período de apuração, regularizar sua situação contábil pelo registro do valor da provisão (ou da diferença a menor apurada), a débito de conta do patrimônio líquido (prejuízos acumulados).",A lei não fornece informações específicas sobre como proceder em caso de não contabilização ou contabilização a menor do valor da provisão para o imposto sobre a renda. Recomenda-se que o contribuinte busque orientação de um contador ou advogado especializado em direito tributário para corrigir a situação.
As sociedades por ações poderão ter quantos conselheiros fiscais?,"O conselho fiscal será composto de, no mínimo, 3 (três), e no máximo, 5 (cinco) membros, e suplentes em igual número, acionistas ou não, eleitos pela assembleia- geral.","O conselho fiscal será composto de, no mínimo, 3 (três) e, no máximo, 5 (cinco) membros."
"Existe a possibilidade de serem deduzidas, para fins do imposto de renda, as  perdas havidas na alienação de investimentos oriundos de incentivos fiscais?","Não. A legislação fiscal não admite a dedutibilidade, na apuração do lucro real, da perda de capital decorrente de alienação ou baixa de investimentos adquiridos mediante dedução do imposto de renda devido pela pessoa jurídica, como, por exemplo, os incentivos fiscais para o Finor, Finam e Funres. O valor da perda apurada contabilmente deverá ser adicionado ao lucro líquido, para fins de determinação do lucro real, no Lalur, Parte A.","Não, as perdas apuradas na alienação de investimentos que foram adquiridos através de incentivos fiscais não são dedutíveis para fins de determinação do lucro real."
Qual o tratamento tributário aplicável ao prejuízo fiscal apurado por Sociedade  em Conta de Participação (SCP)?,"O prejuízo fiscal apurado por Sociedade em Conta de Participação (SCP), somente poderá ser compensado com o lucro real decorrente da mesma SCP. É vedada a compensação de prejuízos fiscais e lucros entre duas ou mais SCP, ou entre estas e o sócio ostensivo.",O prejuízo fiscal apurado por uma Sociedade em Conta de Participação (SCP) só pode ser compensado com o lucro real proveniente da mesma sociedade. Não é permitida a compensação de prejuízos fiscais e lucros entre duas ou mais sociedades em conta de participação ou entre estas e o sócio ostensivo.
"A pessoa jurídica que tiver prejuízo fiscal de períodos de apuração anteriores  devidamente apurado e controlado no Lalur, vindo a se submeter à tributação  utilizando-se de outra base que não a do lucro real, perderá o direito de  compensar este prejuízo?","O direito à compensação dos prejuízos fiscais, desde que estejam devidamente apurados e controlados na parte B do Lalur, somente poderá ser exercido quando a pessoa jurídica for tributada com base no lucro real, pois quando a forma de tributação for outra não há que se falar em apurar ou compensar prejuízos fiscais. Esse direito, entretanto, não será prejudicado ainda que o contribuinte possa, em algum período de apuração, ter sido tributado com base no lucro presumido ou arbitrado. Assim, no período-base em que retornar à tributação com base no lucro real poderá compensar o prejuízo fiscal constante no Lalur, Parte B, observada a legislação vigente à época da compensação.","Não, a pessoa jurídica que optar por outra base de tributação que não o lucro real não perde o direito de compensar prejuízos fiscais de períodos anteriores. Se ela retornar ao regime de tributação pelo lucro real, o saldo de prejuízos fiscais não utilizado poderá ser compensado, respeitando os prazos e normas pertinentes à compensação."
A absorção na escrituração comercial de prejuízos contábeis impede a  compensação dos prejuízos fiscais?,"A absorção na escrituração comercial de prejuízos contábeis apurados mediante débito à conta de lucros acumulados, de reservas de lucros ou de capital, ao capital social, ou à conta de sócios, matriz ou titular de empresa individual, não impede a compensação dos prejuízos fiscais.","A absorção na escrituração comercial de prejuízos contábeis não impede a compensação dos prejuízos fiscais, desde que haja equivalência entre o débito à conta dos sócios e o crédito correspondente. No entanto, se não houver essa equivalência, o procedimento não será considerado regular, podendo resultar em uma parcela redutora de capital a realizar, o que afetará o valor do patrimônio líquido para cálculo de correção monetária."
"A pessoa jurídica que explora atividade rural e que tenha utilizado o benefício  fiscal da depreciação incentivada, ao mudar para o regime de tributação do lucro  presumido ou arbitrado deve adicionar à base de cálculo do imposto de renda o  saldo dessa depreciação?","Não. A reversão da depreciação incentivada que deve ser adicionado ao lucro líquido para determinação do lucro real e controlada na Parte B do e-Lalur e na Parte B do e- Lacs, não é a decorrente de tributação diferida, uma vez que a adição se impõe em virtude de anular os efeitos decorrentes da depreciação normal consignada na escrituração comercial da pessoa jurídica rural. No regime de tributação do lucro presumido ou arbitrado, prescinde-se da escrita regular, e, em consequência, não há o aludido efeito de depreciação normal a ser compensado pela adição.","Não está claro na informação fornecida se o saldo da depreciação incentivada deve ser adicionado à base de cálculo do imposto de renda quando a pessoa jurídica muda para o regime de tributação do lucro presumido ou arbitrado. No entanto, a lei sugere que se a pessoa jurídica rural optar pela tributação com base no lucro presumido, ela não deve utilizar qualquer incentivo fiscal aplicável a essa atividade. Portanto, pode-se interpretar que se a depreciação incentivada foi utilizada, pode haver implicações ao mudar para o lucro presumido. Recomenda-se consultar um especialista em direito tributário para uma interpretação precisa."
Pessoa jurídica que retornar ao lucro real poderá fazer jus à depreciação  acelerada incentivada?,"Sim. Retornando à tributação com base no lucro real a pessoa jurídica deverá adicionar o encargo de depreciação normal registrado na escrituração comercial, relativo a bens já totalmente depreciados, ao resultado da atividade rural, efetuando a baixa do respectivo valor no saldo da depreciação incentivada controlado na Parte B do e-Lalur e do e-Lacs.","Não, a pessoa jurídica que retornar ao lucro real deverá adicionar o encargo de depreciação normal registrado na escrituração comercial, relativo a bens já totalmente depreciados na forma do disposto no artigo 260, ao resultado líquido do período de apuração, para determinação do lucro real e do resultado ajustado da atividade rural. Portanto, não poderá fazer jus à depreciação acelerada incentivada."
"Como deverá proceder a pessoa jurídica que explora atividade rural com  tributação pelo lucro real e, posteriormente, venha a optar pela tributação com  base no lucro presumido ou arbitrado, e vier a alienar o bem depreciado com o  incentivo fiscal?","A pessoa jurídica rural que tiver usufruído o benefício fiscal da depreciação acelerada incentivada, vindo, posteriormente, a ser tributada pelo lucro presumido ou arbitrado, caso aliene o bem depreciado com o incentivo durante a permanência nesses regimes, deverá adicionar à base de cálculo para determinação do lucro presumido ou arbitrado o saldo remanescente da depreciação não realizada.","A pessoa jurídica que explora atividade rural e que, posteriormente, optar pela tributação com base no lucro presumido ou arbitrado, deverá, caso alienar o bem depreciado com o incentivo fiscal, adicionar o saldo remanescente da depreciação não realizada à base de cálculo para determinação do lucro presumido e do resultado presumido."
Poderá haver mudança da opção para o contribuinte que já efetuou o  recolhimento da primeira quota ou de quota única com base no lucro  presumido?,"Como regra, não há a possibilidade de mudança. A opção pela tributação com base no lucro presumido será definitiva em relação a todo o ano-calendário. Todavia, abre-se exceção quando ocorrer qualquer das hipóteses de arbitramento previstas na legislação tributária, situação em que a pessoa jurídica poderá, desde que conhecida a receita bruta, determinar o lucro tributável segundo as regras relativas ao regime de tributação com base no lucro arbitrado.","Não, a opção pela tributação com base no lucro presumido é definitiva para todo o ano-calendário, não havendo possibilidade de mudança após o recolhimento da primeira quota ou da quota única."
